,identifier,time,returns,position,captured_returns,daily_vol,captured_returns_0_5_bps,captured_returns_1_0_bps,captured_returns_1_5_bps,captured_returns_2_0_bps,captured_returns_2_5_bps,captured_returns_3_0_bps
0,ADM,2023-01-03,-0.1305000319348506,0.11841329,-0.01545293837074776,0.017553204714594,-0.01545293837074776,-0.01545293837074776,-0.01545293837074776,-0.01545293837074776,-0.01545293837074776,-0.01545293837074776
1,ADM,2023-01-04,-0.0855406333602248,0.09557569,-0.008175605079491157,0.0184127028832223,-0.008176339850352711,-0.008177074621214264,-0.008177809392075817,-0.008178544162937371,-0.008179278933798925,-0.008180013704660477
2,ADM,2023-01-05,0.0692381822115801,0.17060356,0.011812280263906492,0.0185787169615439,0.011810394223752943,0.011808508183599395,0.011806622143445846,0.011804736103292298,0.01180285006313875,0.0118009640229852
3,ADM,2023-01-06,-0.0226901643871698,-0.56117946,0.012733254177568607,0.0187345902889474,0.012714763715326803,0.012696273253084998,0.012677782790843195,0.012659292328601392,0.012640801866359587,0.012622311404117783
4,ADM,2023-01-09,0.0344031301747591,0.43104595,0.014829329910543221,0.018445691492238,0.014804137362846009,0.014778944815148796,0.014753752267451584,0.014728559719754371,0.014703367172057159,0.014678174624359946
5,ADM,2023-01-10,0.0179928886827299,0.038370058,0.0006903881812730088,0.0182706065006963,0.0006803398608170339,0.0006702915403610592,0.0006602432199050844,0.0006501948994491097,0.0006401465789931349,0.00063009825853716
6,ADM,2023-01-11,0.0286489269316689,0.15719259,0.004503398963585588,0.0180107092718716,0.004500267701903609,0.00449713644022163,0.004494005178539651,0.0044908739168576725,0.0044877426551756935,0.0044846113934937145
7,ADM,2023-01-12,0.0409090204324419,0.12299923,0.0050317779533981056,0.0177967329482737,0.005030919789147071,0.005030061624896036,0.005029203460645001,0.005028345296393966,0.005027487132142931,0.005026628967891895
8,ADM,2023-01-13,-0.0125163556083182,0.080345824,-0.0010056369093438423,0.0176494535994396,-0.0010067514442488033,-0.001007865979153764,-0.001008980514058725,-0.001010095048963686,-0.001011209583868647,-0.001012324118773608
9,ADM,2023-01-17,-0.1272488376604885,0.12986965,-0.01652576261744514,0.0173651194492147,-0.016527145236558252,-0.016528527855671365,-0.016529910474784477,-0.01653129309389759,-0.016532675713010703,-0.016534058332123815
10,ADM,2023-01-18,0.0126544370697257,0.11275718,0.0014268786841698784,0.0181551427202125,0.0014262796066696495,0.0014256805291694207,0.0014250814516691918,0.0014244823741689629,0.001423883296668734,0.001423284219168505
11,ADM,2023-01-19,-0.0231234399579988,0.08964452,-0.0020728897098869566,0.0178827939404205,-0.0020734556478569925,-0.0020740215858270285,-0.0020745875237970644,-0.0020751534617671004,-0.0020757193997371364,-0.0020762853377071723
12,ADM,2023-01-20,-0.0168846587414956,0.09213267,-0.0015556287369327135,0.0176087175224099,-0.0015557323592230586,-0.0015558359815134037,-0.0015559396038037489,-0.0015560432260940942,-0.0015561468483844393,-0.0015562504706747844
13,ADM,2023-01-23,0.0612104307782585,0.087277256,0.005342278433988174,0.0173251718510804,0.0053421864842759315,0.005342094534563689,0.005342002584851445,0.005341910635139203,0.00534181868542696,0.005341726735714717
14,ADM,2023-01-24,-0.008456485468278,-0.27690342,0.0023416297531537325,0.0173701835757663,0.002331718151706958,0.0023218065502601842,0.00231189494881341,0.002301983347366636,0.0022920717459198616,0.0022821601444730877
15,ADM,2023-01-25,-0.0288711781893978,0.18404399,-0.00531356678913866,0.0170839579255317,-0.005326188071953399,-0.005338809354768138,-0.005351430637582877,-0.005364051920397616,-0.005376673203212355,-0.005389294486027094
16,ADM,2023-01-26,-0.0559523339105042,0.070206046,-0.0039281921341713846,0.0168413752853507,-0.003931312348113919,-0.003934432562056453,-0.003937552775998987,-0.003940672989941521,-0.003943793203884056,-0.00394691341782659
17,ADM,2023-01-27,-0.0621108169992775,0.09586853,-0.005954472591719444,0.0167359156097225,-0.005955209455305524,-0.005955946318891604,-0.005956683182477684,-0.0059574200460637645,-0.005958156909649844,-0.005958893773235924
18,ADM,2023-01-30,0.027577869130348,0.122036316,0.0033655015380291632,0.0166630449946424,0.003364747754134395,0.003363993970239627,0.003363240186344859,0.0033624864024500906,0.0033617326185553225,0.0033609788346605544
19,ADM,2023-01-31,0.0239885111228834,0.039752267,0.0009535977063118542,0.0164818996919798,0.0009512770532099956,0.0009489564001081371,0.0009466357470062785,0.00094431509390442,0.0009419944408025614,0.0009396737877007028
20,ADM,2023-02-01,-0.0491956339417257,0.03581151,-0.0017617699337634837,0.0162805559844673,-0.0017618702006890283,-0.0017619704676145728,-0.0017620707345401174,-0.001762171001465662,-0.0017622712683912065,-0.0017623715353167512
21,ADM,2023-02-02,-0.0014235488917884,0.008108859,-1.154335717256178e-05,0.0161285748877783,-1.2345060245205688e-05,-1.3146763317849596e-05,-1.3948466390493506e-05,-1.4750169463137414e-05,-1.5551872535781322e-05,-1.635357560842523e-05
22,ADM,2023-02-03,0.0135115753899472,0.058278948,0.0007874404004759603,0.0158656361076715,0.0007859424714555043,0.0007844445424350482,0.0007829466134145922,0.0007814486843941361,0.0007799507553736801,0.000778452826353224
23,ADM,2023-02-06,0.0048798873232183,0.060028337,0.00029293152047809846,0.0156358051994266,0.00029285315086159555,0.00029277478124509264,0.0002926964116285897,0.00029261804201208676,0.00029253967239558384,0.00029246130277908093
24,ADM,2023-02-07,-0.0524952795463904,0.06928875,-0.0036373324567426065,0.0153882750815145,-0.003637645949463704,-0.0036379594421848014,-0.003638272934905899,-0.0036385864276269964,-0.003638899920348094,-0.0036392134130691913
