,identifier,time,returns,position,captured_returns,daily_vol,captured_returns_0_5_bps,captured_returns_1_0_bps,captured_returns_1_5_bps,captured_returns_2_0_bps,captured_returns_2_5_bps,captured_returns_3_0_bps
0,ADM,2023-01-03,-0.1305000319348506,0.91325676,-0.11918003692047471,0.017553204714594,-0.11918003692047471,-0.11918003692047471,-0.11918003692047471,-0.11918003692047471,-0.11918003692047471,-0.11918003692047471
1,ADM,2023-01-04,-0.0855406333602248,0.9367334,-0.08012877043541194,0.0184127028832223,-0.08012931546868526,-0.08012986050195858,-0.0801304055352319,-0.08013095056850522,-0.08013149560177854,-0.08013204063505186
2,ADM,2023-01-05,0.0692381822115801,0.9358662,0.06479767289446267,0.0185787169615439,0.06479743606295646,0.06479719923145025,0.06479696239994402,0.06479672556843781,0.0647964887369316,0.06479625190542539
3,ADM,2023-01-06,-0.0226901643871698,-0.47649315,0.010811707902765146,0.0187345902889474,0.010775892508363697,0.010740077113962248,0.010704261719560801,0.010668446325159352,0.010632630930757904,0.010596815536356455
4,ADM,2023-01-09,0.0344031301747591,0.9919255,0.03412534134266,0.018445691492238,0.03408791845162175,0.034050495560583496,0.03401307266954524,0.033975649778506985,0.03393822688746873,0.03390080399643048
5,ADM,2023-01-10,0.0179928886827299,0.63886166,0.011494966663472505,0.0182706065006963,0.011486080332138464,0.01147719400080442,0.011468307669470379,0.011459421338136336,0.011450535006802294,0.011441648675468251
6,ADM,2023-01-11,0.0286489269316689,0.9952659,0.02851330007787219,0.0180107092718716,0.028503712519656273,0.028494124961440354,0.028484537403224437,0.028474949845008517,0.0284653622867926,0.028455774728576685
7,ADM,2023-01-12,0.0409090204324419,0.4069627,0.01664844511244321,0.0177967329482737,0.01663314113985866,0.01661783716727411,0.016602533194689562,0.01658722922210501,0.01657192524952046,0.016556621276935912
8,ADM,2023-01-13,-0.0125163556083182,-0.80564195,0.0100837011288753,0.0176494535994396,0.01005133124958187,0.010018961370288439,0.00998659149099501,0.00995422161170158,0.009921851732408149,0.009889481853114718
9,ADM,2023-01-17,-0.1272488376604885,0.99522656,-0.12664142322629154,0.0173651194492147,-0.12669006662559412,-0.12673871002489667,-0.12678735342419925,-0.12683599682350183,-0.1268846402228044,-0.12693328362210696
10,ADM,2023-01-18,0.0126544370697257,0.71284324,0.009020629912394955,0.0181551427202125,0.009012103112772176,0.009003576313149396,0.008995049513526619,0.008986522713903839,0.00897799591428106,0.00896946911465828
11,ADM,2023-01-19,-0.0231234399579988,0.99963635,-0.023115031166743818,0.0178827939404205,-0.02312289063154752,-0.023130750096351224,-0.023138609561154926,-0.02314646902595863,-0.023154328490762332,-0.023162187955566037
12,ADM,2023-01-20,-0.0168846587414956,0.98580164,-0.016644924230468688,0.0176087175224099,-0.016644964102481945,-0.016645003974495205,-0.016645043846508462,-0.01664508371852172,-0.016645123590534976,-0.016645163462548237
13,ADM,2023-01-23,0.0612104307782585,0.9954374,0.06093115106610518,0.0173251718510804,0.060930455421166804,0.06092975977622843,0.06092906413129005,0.06092836848635167,0.060927672841413295,0.06092697719647492
14,ADM,2023-01-24,-0.008456485468278,-0.75039256,0.006345683746928867,0.0173701835757663,0.006298128175846265,0.006250572604763662,0.00620301703368106,0.006155461462598458,0.006107905891515855,0.006060350320433253
15,ADM,2023-01-25,-0.0288711781893978,0.9991648,-0.028847065550638793,0.0170839579255317,-0.02889510748048425,-0.02894314941032971,-0.028991191340175165,-0.02903923327002062,-0.02908727519986608,-0.029135317129711538
16,ADM,2023-01-26,-0.0559523339105042,0.98299915,-0.05500109644987358,0.0168413752853507,-0.05500115194180764,-0.05500120743374169,-0.055001262925675753,-0.05500131841760981,-0.05500137390954386,-0.05500142940147792
17,ADM,2023-01-27,-0.0621108169992775,0.94131577,-0.05846589153827285,0.0167359156097225,-0.058466894493318475,-0.0584678974483641,-0.058468900403409726,-0.05846990335845535,-0.05847090631350098,-0.058471909268546604
18,ADM,2023-01-30,0.027577869130348,0.9749049,0.026885799604124228,0.0166630449946424,0.026884731025170083,0.026883662446215942,0.026882593867261797,0.026881525288307655,0.02688045670935351,0.026879388130399366
19,ADM,2023-01-31,0.0239885111228834,0.95948523,0.023016622179985964,0.0164818996919798,0.023016483975343734,0.0230163457707015,0.02301620756605927,0.023016069361417035,0.023015931156774805,0.02301579295213257
20,ADM,2023-02-01,-0.0491956339417257,0.93516916,-0.046006239686959584,0.0162805559844673,-0.04600660518888415,-0.04600697069080872,-0.046007336192733284,-0.04600770169465785,-0.04600806719658242,-0.04600843269850698
21,ADM,2023-02-02,-0.0014235488917884,0.958812,-0.0013649157577092048,0.0161285748877783,-0.0013658640567262715,-0.001366812355743338,-0.0013677606547604047,-0.0013687089537774712,-0.001369657252794538,-0.0013706055518116044
22,ADM,2023-02-03,0.0135115753899472,0.9999229,0.013510533263616193,0.0158656361076715,0.013508843566142946,0.0135071538686697,0.013505464171196453,0.013503774473723206,0.01350208477624996,0.013500395078776713
23,ADM,2023-02-06,0.0048798873232183,0.9998425,0.0048791188606612254,0.0156358051994266,0.004878683607516485,0.0048782483543717454,0.004877813101227005,0.0048773778480822655,0.004876942594937525,0.0048765073417927855
24,ADM,2023-02-07,-0.0524952795463904,0.99997395,-0.052493912189782374,0.0153882750815145,-0.05249440219607335,-0.05249489220236433,-0.05249538220865531,-0.05249587221494628,-0.052496362221237255,-0.052496852227528236
