date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,date,cp_rl_21,cp_score_21
2017-03-14,GWW,244.53,244.53,-0.0073879030895919184,0.010996169867529755,0.0681740556179412,-0.6718614916460527,-0.8192848579995818,0.23477222365381023,0.7326706360260381,0.7140165769870755,0.4324388939748378,1.9995682202693013,3.078488805327689,1,14,11,3,2017,2017-03-14,0.4760427451345733,0.5419694437446223
2017-03-15,GWW,247.44,247.44,0.011900380321433035,0.011022923859062773,-0.05450608862790662,1.079602877928694,-0.5370663827304324,0.5080165913789766,0.9229065332052568,0.774144771578893,0.39160937241909904,1.9514216609669328,3.0594822132601975,2,15,11,3,2017,2017-03-15,0.5070426610666965,0.5381730049590115
2017-03-16,GWW,245.08,245.08,-0.009537665696734532,0.010986838179584528,-0.02596821562997337,-0.8680992238929292,-0.678626275854348,0.35901317711443076,0.7634660404727331,0.6351026930842913,0.30541810783889306,1.8803112923135292,3.0253040768045163,3,16,11,3,2017,2017-03-16,0.4287769716842488,0.5278503206707931
2017-03-17,GWW,243.97,243.97,-0.004529133344214231,0.010836892043155261,-0.04646149369032655,-0.4179365565494304,-0.7317474057546178,0.4417078967740369,0.5781266091553492,0.4455891695575178,0.20848139772838797,1.8120845555820746,3.002432307418437,4,17,11,3,2017,2017-03-17,0.47660447245208576,0.5578028702066044
2017-03-20,GWW,242.02,242.02,-0.007992785998278462,0.010752305641319394,-0.047446364766352146,-0.7433555429789367,-1.0179353156931195,0.37626877419836835,0.9032191061681722,0.4266933238292227,0.0822560353000925,1.7285887669475117,2.970991702091991,0,20,12,3,2017,2017-03-20,0.5383746442020128,0.5956188302034829
2017-03-21,GWW,240.06,240.06,-0.008098504255846684,0.010666200758157286,-0.0014761191843107766,-0.75926793799124,-1.1956252862498105,0.2733608149887296,0.7380233919502861,0.3274304925018883,-0.06968628309504524,1.6255642183625494,2.9228019766345517,1,21,12,3,2017,2017-03-21,0.48400173462878776,0.6751100187988657
2017-03-22,GWW,240.0,240.0,-0.00024993751562107924,0.010490052684307635,0.015763453427540458,-0.023826144933949456,-1.463320898563396,0.15562229294046204,0.9179099350224607,0.3030555109155517,-0.2000611935585086,1.5195690179520154,2.8605417671628217,2,22,12,3,2017,2017-03-22,0.5351380654492986,0.7443551407807774
2017-03-23,GWW,240.63,240.63,0.0026249999999998774,0.010332622244055178,-0.027869687024844363,0.25404974052062707,-1.378255340459437,0.08778358070719568,0.8767188235411075,0.3065473818723079,-0.29496690320348484,1.422881493806124,2.7966029595200617,3,23,12,3,2017,2017-03-23,0.5741975636879582,0.7439128044077481
2017-03-24,GWW,239.53,239.53,-0.004571333582678805,0.010188492861627822,-0.055754974402452584,-0.4486761334343655,-0.8920626807796435,0.06434860972369151,0.7546315812377077,0.2800707235530005,-0.39769352759640597,1.3201474297191136,2.7277398980526018,4,24,12,3,2017,2017-03-24,0.2868541803064884,0.9834185261234456
2017-03-27,GWW,237.37,237.37,-0.009017659583350768,0.010133375856719607,0.04766407140126977,-0.8898968824265026,-1.1075372373798833,-0.04280218126440682,0.844355595300232,0.24980393418998834,-0.5279055749918826,1.1964125014072218,2.6389305332609903,0,27,13,3,2017,2017-03-27,0.3325325357734839,0.9391622102696436
2017-03-28,GWW,239.19,239.19,0.007667354762606937,0.01008335419170683,-0.03761093934878844,0.7603972464750907,-0.9746276181026592,0.11226542531099798,0.9250457379048082,0.23243624939393473,-0.5970924227864696,1.1078290556302746,2.5805345190470956,1,28,13,3,2017,2017-03-28,0.380812081593477,0.8895504905356336
2017-03-29,GWW,237.75,237.75,-0.0060203185751912525,0.00996435087200947,-0.1034379234833897,-0.604185726950135,-0.901749402151631,-0.014873290077581416,0.8081954605806306,0.11506752262127912,-0.6814101239857017,1.0045147020661114,2.5039917825360387,2,29,13,3,2017,2017-03-29,0.429130201253778,0.939419557909032
2017-03-30,GWW,233.86,233.86,-0.016361724500525754,0.010191486468275932,-0.029073872754128635,-1.6054306259893043,-1.549978295838337,-0.0031708528502917797,0.5816386671285856,0.011386338780399767,-0.8341755053177043,0.8670980564723608,2.40880402109381,3,30,13,3,2017,2017-03-30,0.4789786906035389,0.8615813855585757
2017-03-31,GWW,232.75999,232.75999,-0.004703711622338291,0.01004177292982981,-0.0420438828696052,-0.46841445780610885,-1.352663308783767,-0.04190372915713177,0.5009219589547302,-0.04335972093598275,-0.9788713107042762,0.7263636354083619,2.306260418702031,4,31,13,3,2017,2017-03-31,0.528352615187577,0.8765571959220082
2017-04-03,GWW,231.2,231.2,-0.0067021398308189095,0.009921580726349575,-0.010984771335137304,-0.6755112935804144,-1.6433863804235478,-0.05740932377434022,0.25399045502992157,-0.00164701372651763,-1.125386772589517,0.57926834391046,2.1968978392861236,0,3,14,4,2017,2017-04-03,0.5748556779324985,0.874413983418436
2017-04-04,GWW,230.8,230.8,-0.0017301038062282892,0.009757612074232024,0.026013771757647946,-0.17730811525057041,-1.9065699829967984,-0.2010151565349964,0.18155120636756275,-0.07874695162237093,-1.2374343006690274,0.43633787799023943,2.073482017304393,1,4,14,4,2017,2017-04-04,0.6234192197590231,0.9178935506008564
2017-04-05,GWW,231.73,231.73,0.004029462738301515,0.009649015287702602,-0.05409233166007155,0.4176035189245634,-1.7021009355407315,-0.25414742129520207,0.3912223316177554,-0.03112304805451018,-1.2973835155103894,0.3165044597831838,1.96029745254078,2,5,14,4,2017,2017-04-05,0.6703969865941948,0.8861438484225955
2017-04-06,GWW,229.81,229.81,-0.00828550468217315,0.009569858738072189,-0.015467461352163385,-0.8657917435301906,-1.8541081832271744,-0.1388718134827484,0.1943624076682363,-0.004579762955671253,-1.3812107341895485,0.1896325552786402,1.8510451205457434,3,6,14,4,2017,2017-04-06,0.7176860171288113,0.928778978503815
2017-04-07,GWW,229.27,229.27,-0.0023497671989903823,0.009412574997967396,0.0029190669042534513,-0.24964127239334657,-1.401356074925063,-0.1289362821751993,0.0489645807085801,-0.039753669039158994,-1.451005438590173,0.06928794726616622,1.7453625341656933,4,7,14,4,2017,2017-04-07,0.7728888597276877,0.9646119804919794
2017-04-10,GWW,229.37,229.37,0.0004361669647141575,0.009264518679622346,0.003853750606045222,0.04707929033307721,-1.517050397712676,-0.05785609742498042,0.21253542945062684,-0.08893969611352116,-1.5016835051692061,-0.038620143401000936,1.6527742453452994,0,10,15,4,2017,2017-04-10,0.8096271368960648,0.7269295662452497
2017-04-11,GWW,229.5,229.5,0.0005667698478439842,0.009119496204597519,-0.17427055185587045,0.06214924981911302,-1.6366924702834633,-0.07305222801397217,0.26674192323105395,-0.004211234060285174,-1.529484899885067,-0.13530756232895147,1.5637521610332066,1,11,15,4,2017,2017-04-11,0.8580623334304266,0.7640235489477897
2017-04-12,GWW,223.71001,223.71001,-0.025228714596949864,0.00992913393096139,-0.06267540982178278,-2.5408776608683623,-1.8712307798274994,-0.6582326760638234,0.29580346287459053,-0.2732813823309298,-1.5963133056252505,-0.2708163666792006,1.3924843501583204,2,12,15,4,2017,2017-04-12,0.6031406138218287,0.6467320364053359
2017-04-13,GWW,221.5,221.5,-0.00987890528456914,0.009859796733909363,0.04240092899825703,-1.001938026835184,-2.3201841498233082,-0.7947344755997199,0.14253752072955223,-0.35341457859450504,-1.6543462207588069,-0.400936024418486,1.2175717949884854,3,13,15,4,2017,2017-04-13,0.08958457422464708,0.8860540567622599
2017-04-17,GWW,222.97,222.97,0.006636568848758406,0.009835632262498659,-0.7295995518433115,0.67474755782222,-2.0015615088855165,-0.7593093939726453,0.39202071083731777,-0.32915778072773316,-1.6623069574416482,-0.4975729815218526,1.0775410846320272,0,17,16,4,2017,2017-04-17,0.12841005605248834,0.9590676753397724
2017-04-18,GWW,197.57001,197.57001,-0.11391662555500737,0.022267377571941402,-0.031787956425869145,-5.115852784503507,-1.8638147320982668,-1.0134410430289778,-0.3107844026421935,-0.4197321527737687,-1.8261463316961652,-0.6987172965506148,0.7311731925939168,1,18,16,4,2017,2017-04-18,0.033285699260083505,0.9999999977157492
2017-04-19,GWW,195.35001,195.35001,-0.01123652319499302,0.021920294511795984,0.008973662713182735,-0.5126082219810643,-1.919686978457509,-1.1574532324554507,-0.36421527844472695,-0.43569689335556344,-1.9202931452799643,-0.8470750153246254,0.4786985116724836,2,19,16,4,2017,2017-04-19,0.09066781132004362,0.9999999709749268
2017-04-20,GWW,195.96001,195.96001,0.003122600300865086,0.021621048087450544,-0.012043460041151232,0.14442409490211208,-1.8540963509132078,-1.1505293997478159,-0.19815305491720397,-0.415566208924766,-1.95986136132456,-0.9556411563242633,0.29447900219282447,3,20,16,4,2017,2017-04-20,0.13956284806530744,0.9999998912636544
2017-04-21,GWW,195.14999,195.14999,-0.004133598482670031,0.02126566896729525,-0.049332770751620465,-0.1943789536565789,-1.9176202447700315,-1.2335971103222625,-0.20128827990992113,-0.42557314989091305,-1.9698318000288202,-1.0407552763565118,0.14591588541292486,4,21,16,4,2017,2017-04-21,0.1873419362972374,0.999999429433857
2017-04-24,GWW,191.89999,191.89999,-0.01665385686158627,0.021006206656488478,0.022815656734923195,-0.7928064849558243,-2.1037273269394836,-1.3157631260544183,-0.2798982085949714,-0.4872628416957475,-1.9688311315308957,-1.1125963731124127,0.01484789335050512,0,24,17,4,2017,2017-04-24,0.23540978065982796,0.9999959965022744
2017-04-25,GWW,193.36,193.36,0.007608181740916153,0.020804548426249,0.012684104677439191,0.36569799954499116,-2.021771261923119,-1.3548904512608668,-0.21855988066195345,-0.47336111530623026,-1.9430715481683665,-1.1669089777686485,-0.09021613699045541,1,25,17,4,2017,2017-04-25,0.34069563219246524,0.9999810599638816
2017-04-26,GWW,194.17,194.17,0.004189077368638605,0.020536398573893968,-0.015797680070576678,0.20398305737812245,-1.9338553445702626,-1.428585600620828,-0.22496027065316473,-0.5255956056736463,-1.9055550456583148,-1.2105915067544595,-0.17873200862575878,2,26,17,4,2017,2017-04-26,0.39747898180247343,0.999950669878871
2017-04-27,GWW,193.17,193.17,-0.005150126178091408,0.020196943252982633,-0.007588785237706932,-0.2549953284307441,-2.078778913895271,-1.537229028512947,-0.2152462440487008,-0.5952382096163052,-1.869589892379963,-1.2500941165083161,-0.25878203504859515,3,27,17,4,2017,2017-04-27,0.4493986624182821,0.9998132008873452
2017-04-28,GWW,192.7,192.7,-0.0024330900243308973,0.019869741119028794,-0.055279624404656356,-0.12245202440009563,-2.081001597364278,-1.5750985593860627,-0.3211952935820585,-0.5812403163009724,-1.829422486600634,-1.2829634675343407,-0.3307206770449205,4,28,17,4,2017,2017-04-28,0.5103971361217505,0.9998421124756802
2017-05-01,GWW,189.34,189.34,-0.01743642968344572,0.019664378384485343,0.02182563282546257,-0.8867012901461755,-2.112561401612408,-1.6433684471734638,-0.37465996855816824,-0.6171430582282631,-1.79719470507342,-1.3134885030937995,-0.399986982831881,0,1,18,5,2017,2017-05-01,0.5524058814545503,0.9991269254857702
2017-05-02,GWW,190.63,190.63,0.006813140382380789,0.01946746997063214,0.023594662445681574,0.3499756461758423,-2.0289150580014623,-1.58711977016218,-0.38839833165301907,-0.6048007935257176,-1.7502207036174418,-1.33397393286712,-0.45943925213068487,1,2,18,5,2017,2017-05-02,0.6119111043258678,0.9989470198813356
