date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,date,cp_rl_21,cp_score_21
2017-02-02,WFC,55.75,55.75,-0.002861742085494501,0.014541033078515482,0.11811449118617667,-0.19680459222135685,-0.06699572201795458,1.838742316528252,1.0535123165840967,0.7417458467157633,0.8547001822356884,2.012269792567113,2.875586334738948,3,2,5,2,2017,2017-02-02,0.4646019201701707,0.5900931622848581
2017-02-03,WFC,57.27,57.27,0.02726457399103155,0.015036680135349858,-0.052668758522740805,1.8132043606444106,0.3158803459600889,2.2280287725455645,1.1678398427080092,0.7831717041274632,0.9623601585008495,2.1391052219532387,3.0316983712816787,4,3,5,2,2017,2017-02-03,0.4759943935010555,0.6137977330370301
2017-02-06,WFC,56.55,56.55,-0.012572027239392436,0.015025387887677698,-0.01556900014688653,-0.8367189807926849,0.36058157494467963,2.0731376063636695,0.9585465267893478,0.7612391566357456,1.0338434225245345,2.2737809002183895,3.2158618746936494,0,6,6,2,2017,2017-02-06,0.5235113520164045,0.5894795417892602
2017-02-07,WFC,56.34,56.34,-0.003713527851458731,0.014809562040668172,-0.0536042248520384,-0.25075203718118766,0.34802710127467446,2.2393436626440666,0.9138263210731747,0.9001184418334758,1.1314510561194209,2.4920240494092067,3.517342598047561,1,7,6,2,2017,2017-02-07,0.5710613442481045,0.5843559317596332
2017-02-08,WFC,55.63,55.63,-0.012602058927937532,0.014785548397157908,0.08424534587395359,-0.8523227268567131,0.3782230869090667,1.920047924934049,0.8250435571720255,0.842013889129792,1.19637241980393,2.7320287850850735,3.8622039040078966,2,8,6,2,2017,2017-02-08,0.6517187301631806,0.598540855821319
2017-02-09,WFC,56.73,56.73,0.019773503505302825,0.014922472511610855,0.00967363085649469,1.3250822536223463,0.5649113812857024,2.074559990639209,1.0594324204219894,0.9655238048088328,1.4148516536981008,3.1415702047372087,4.383997633117439,3,9,6,2,2017,2017-02-09,0.3091960906125357,0.6555706126994807
2017-02-10,WFC,56.86,56.86,0.0022915564956813572,0.014676136961114597,0.016607482330129396,0.15614166737152896,0.5589400873696689,1.5866854495695448,1.0846832609633512,1.1120387017781914,1.5985305420184452,3.4362604238493386,4.717913257726198,4,10,6,2,2017,2017-02-10,0.5248346277522863,0.6353410005493474
2017-02-13,WFC,57.08,57.08,0.0038691523039042774,0.014438583489038615,0.06879132683969655,0.2679731226294902,0.715465946619681,0.9210845848130478,1.1824895373005027,0.9009833322721705,1.655901752881766,3.4319900078110477,4.637867019234503,0,13,7,2,2017,2017-02-13,0.5722626993481845,0.7023966600450687
2017-02-14,WFC,57.98,57.98,0.015767344078486234,0.01441945242936815,0.04294846095699546,1.0934773116885375,0.730548724645112,1.055646459809279,1.2428190168033502,0.8820691209024829,1.77310419076799,3.427678572758396,4.535945010087315,1,14,7,2,2017,2017-02-14,0.619997730256193,0.7259029857322865
2017-02-15,WFC,58.55,58.55,0.009830976198689223,0.014245991210248306,-0.0324749591710118,0.6900872009254785,1.3586114229486723,0.8857056029763644,1.3051759917961012,0.9573239296479907,1.8633437710863647,3.3429568304489243,4.330402375709929,2,15,7,2,2017,2017-02-15,0.6674625193473539,0.7710633309944985
2017-02-16,WFC,58.12,58.12,-0.0073441502988897955,0.014121918479755352,-0.0023025108137908457,-0.5200532993741673,1.0962195938821582,0.9381191159174554,1.2341726647410147,0.9710243991127927,1.9081171389942488,3.295349202731423,4.209890508064633,3,16,7,2,2017,2017-02-16,0.5636450715049977,0.6429277185440871
2017-02-17,WFC,58.09,58.09,-0.0005161734342737923,0.01389697361260918,0.01248527472302078,-0.03714286640117465,1.0098193885035964,1.1244626043712376,1.2628218728091531,0.9425941056616329,1.966477585835392,3.3053274850635113,4.174778807218097,4,17,7,2,2017,2017-02-17,0.6230454653297544,0.6847436630639108
2017-02-21,WFC,58.25,58.25,0.0027543467033912528,0.013667738046869462,0.008703618336423077,0.2015217656313017,0.9219465628220422,1.011530516370795,1.2861939702990148,0.8488959431805415,1.9943984258009975,3.2697557467330864,4.087276217174827,1,21,8,2,2017,2017-02-21,0.2895220426575307,0.9085313671690658
2017-02-22,WFC,58.36,58.36,0.0018884120171673846,0.013441858539237801,0.010439230285806933,0.14048741932932615,1.2299093733959194,0.9830639548881047,1.3260624505289982,0.9996378537440163,2.0073357745788396,3.2216619977700294,3.9909395654090694,2,22,8,2,2017,2017-02-22,0.11324108955411222,0.995507895191045
2017-02-23,WFC,58.49,58.49,0.002227553118574477,0.013219662050703547,-0.055399604976056394,0.16850303056392632,1.1437257088028565,1.164781321467748,1.403200801160525,1.088955394261559,2.0440591760430897,3.2177512717964603,3.9528900887607032,3,23,8,2,2017,2017-02-23,0.38300433447635623,0.971699580974646
2017-02-24,WFC,57.81,57.81,-0.011625918960506021,0.013233415548132501,0.020585661099155782,-0.8785274608977778,0.34657361696293953,1.019137343686684,1.2708116540505383,1.0028878831841175,2.0208529492741154,3.2155378160678323,3.944665346950508,4,24,8,2,2017,2017-02-24,0.42968921304365976,0.9387662932696368
2017-02-27,WFC,58.06,58.06,0.004324511330219716,0.013023382876516462,-0.014995860598863374,0.3320574516792868,0.2578725204740142,1.0942595500134422,1.3686752442735486,1.0052342725928012,2.024658845427068,3.227983315120934,3.948300478592482,0,27,9,2,2017,2017-02-27,0.2663659420731988,0.8860959233572984
2017-02-28,WFC,57.88,57.88,-0.003100241129865622,0.012837753718444072,0.15683893901243032,-0.24149404933757906,0.3874818183907983,0.9810148597410869,1.340398718186384,1.1462074857587725,1.9972349881781313,3.218049900700308,3.933253705008842,1,28,9,2,2017,2017-02-28,0.3218514496519589,0.9348607108186684
2017-03-01,WFC,59.73,59.73,0.03196268140981329,0.013752885739828389,-0.07821923277140252,2.324070890609473,1.0327171214954156,1.4474786322218827,1.3292618720148566,1.0351086411251365,2.152822882784214,3.273880207649245,3.940164065362544,2,1,9,3,2017,2017-03-01,0.5717833018323295,0.6350496516227772
2017-03-02,WFC,58.71,58.71,-0.01707684580612756,0.01397920102788205,0.013815856191455901,-1.2215895437848803,0.6595461782441887,1.1904343063488723,1.0184946637706498,0.8308921504251717,2.2135737312600496,3.342850012798749,4.003944623379312,3,2,9,3,2017,2017-03-02,0.09314256977099655,0.9229850780064008
2017-03-03,WFC,58.89,58.89,0.0030659172202349705,0.013749575702874328,-0.021783462386316007,0.22298267862869725,0.8459171462348999,1.033700971356083,1.0318349646833833,0.8395327270704461,2.2243766834314096,3.3275005363906356,3.9659664049543997,4,3,9,3,2017,2017-03-03,0.13552783849192146,0.8486569989788886
2017-03-06,WFC,58.61,58.61,-0.004754627271183587,0.013576333156191688,-0.024541845360051013,-0.3502143926849032,0.8245728427456186,0.7292148083725614,1.064379683134652,0.7870671123976954,2.1521253587920217,3.2363000828782194,3.853582152508941,0,6,10,3,2017,2017-03-06,0.4056744656141885,0.7875207248163244
2017-03-07,WFC,58.3,58.3,-0.0052891997952567715,0.013411843143947477,-0.0072507881903433455,-0.3943678537311027,0.2926253382143887,0.8275239065430646,1.0183728312944924,0.7720288109581175,2.0872303702722457,3.197146564078523,3.816188707795878,1,7,10,3,2017,2017-03-07,0.5237530070429712,0.7863835852114847
2017-03-08,WFC,58.21,58.21,-0.0015437392795882854,0.013201695145354842,0.040166918084078254,-0.11693492862781842,0.4852171377554863,0.6777784897179872,1.1096185500935767,0.8911000987470258,1.9942075426020307,3.1230218821328775,3.7416802955015998,2,8,10,3,2017,2017-03-08,0.28547225363453643,0.8036233907128822
2017-03-09,WFC,58.7,58.7,0.008417797629273416,0.013043938207535943,0.01234082388697381,0.6453417284980818,0.7007720634357577,0.547705980395042,1.2254336812335747,0.9809205505306526,1.9220677261278247,3.016159007853334,3.614506915556128,3,9,10,3,2017,2017-03-09,0.33258004390610757,0.7986354124572356
