date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,date,cp_rl_21,cp_score_21
2017-02-02,C,55.98,55.98,-0.0012488849241748534,0.01275023976628525,0.1570972150402811,-0.0979499167911501,-1.3021828575939272,1.4214122950276804,1.9246736286486938,1.9121028547852466,-0.03228635173761642,1.7233100564072024,2.9382643104072206,3,2,5,2,2017,2017-02-02,0.4607480465128013,0.6509607620526184
2017-02-03,C,57.76,57.76,0.03179707038227941,0.013792037719813738,-0.009489107241577187,2.305465735248064,-0.9404066325393784,1.735131675594642,2.0509495662425015,1.900200510260195,0.003957780452874307,1.7968576936296734,3.0810582246000173,4,3,5,2,2017,2017-02-03,0.6413563257723673,0.8857216558401314
2017-02-06,C,57.64,57.64,-0.0020775623268697307,0.013574335330919623,-0.036230113764651205,-0.15305075911433091,-0.7193334191801573,1.8200613780985264,1.7110637383619416,2.0700251327687904,0.031218996488931446,1.9003766344642044,3.2764170157983292,0,6,6,2,2017,2017-02-06,0.6901840563999254,0.8597187843562364
2017-02-07,C,57.19,57.19,-0.007807078417765512,0.01343851371002906,-0.07130954197585887,-0.5809480561782028,-0.9010818537490841,1.7555304944655539,1.6198068266858578,2.4026780798887417,0.02696060667716431,2.0288454853554274,3.5268899874234108,1,7,6,2,2017,2017-02-07,0.8294256308676059,0.959651802030074
2017-02-08,C,56.32,56.32,-0.01521244972897351,0.013513838095659928,0.07780118746174754,-1.125694241805302,-1.0457683575639922,1.21635584726277,1.4965493731720825,2.33755990550822,-0.04475965478966506,2.0983847299227754,3.7080159873046794,2,8,6,2,2017,2017-02-08,0.18755025946215992,0.8366018932517738
2017-02-09,C,57.26,57.26,0.01669034090909083,0.013625249903486248,0.029874843127434353,1.2249566816987574,-0.7897496866730411,1.3617112265272244,1.6989721544354193,2.4531723214573558,-0.037427160209986356,2.2400106846774457,3.9642276171482096,3,9,6,2,2017,2017-02-09,0.23481126096386534,0.870667219818278
2017-02-10,C,57.63,57.63,0.006461753405518689,0.013442382896440844,0.10733683355833491,0.48069999607209335,-0.6308242611197894,1.0972987241043834,1.7245834959951394,3.034393287765072,0.0042885627707942835,2.3545236613643348,4.143125229142308,4,10,6,2,2017,2017-02-10,0.40402328734725484,0.7362307751042495
2017-02-13,C,58.95,58.95,0.022904737116085316,0.013807593481783764,0.06810525135442567,1.6588507726783335,-0.07471170698461767,0.9088813310616181,1.8925781492598428,2.601981092495962,0.16906049500709153,2.449868257437091,4.211150076609261,0,13,7,2,2017,2017-02-13,0.3308098139332555,0.791082760226616
2017-02-14,C,59.83,59.83,0.014927905004240793,0.013793526955573126,0.05114229365063305,1.0822398834120763,0.053061584071293307,1.2102409024622245,1.8711745230757377,2.45902608604129,0.4129668383057888,2.6208234419699594,4.3532744259044005,1,14,7,2,2017,2017-02-14,0.4267930214299393,0.7695628026090218
2017-02-15,C,60.5,60.5,0.011198395453785759,0.01366817639313499,-0.009141448693107632,0.8193042825676651,0.5797644049369965,0.9811007983815492,1.9405344158977422,2.4005686324225364,0.6898440441420095,2.7292673303187978,4.358190742806438,2,15,7,2,2017,2017-02-15,0.47866454340289283,0.8475307392489325
