date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,date,cp_rl_21,cp_score_21
2017-02-02,BG,69.09,69.09,0.005823263939438217,0.014555031134280175,0.005074069564751872,0.4000859830332619,-0.8495265864984924,0.900455004813155,0.43963501878629285,0.7204797404166372,-0.08339886807746083,2.2342060207386094,4.358769140571997,3,2,5,2,2017,2017-02-02,0.33237748802568573,0.6412629342915266
2017-02-03,BG,69.63,69.63,0.007815892314372519,0.014377266182464415,-0.0021709314792822975,0.543628546288262,-0.5544468384422606,0.10442769845130791,0.42609065364356025,0.7459606107327575,-0.02541411513564353,2.198515927912565,4.2584472056562275,4,3,5,2,2017,2017-02-03,0.3804497335282642,0.6669797642723884
2017-02-06,BG,69.4,69.4,-0.003303173919287472,0.014156798687315323,-0.003269982126973792,-0.23332774536429335,-0.3685569599184125,0.010270606773339425,0.30319132171527746,0.7464901839803006,0.002797765178018801,2.1489622937235144,4.153648327090108,0,6,6,2,2017,2017-02-06,0.42796333481401155,0.5936391280558431
2017-02-07,BG,69.06,69.06,-0.004899135446685965,0.013955935183119232,-0.005490267411491816,-0.35104314991458563,-0.24076280966323893,-0.03256228636677331,0.31320915722074777,0.8248343334963254,-0.004203613511164152,2.083144750476412,4.045383951749894,1,7,6,2,2017,2017-02-07,0.47521569588980517,0.628251183250319
2017-02-08,BG,68.5,68.5,-0.00810889081957722,0.013807660217667042,0.0006993238919915321,-0.5872747946970632,-0.36952884778522677,-0.07660997112755084,0.23831198996837674,0.9446080429063086,-0.06054771141920222,1.990055360577683,3.925367596109136,2,8,6,2,2017,2017-02-08,0.5080596079356484,0.5859510842060937
2017-02-09,BG,68.57,68.57,0.0010218978102187748,0.01358062306332998,-0.00020293975864341468,0.07524675454531057,-0.41768520084148686,-0.19600340033565467,0.2771915210660119,0.8049744628720535,-0.1010829215841429,1.9064811020757897,3.816010733472366,3,9,6,2,2017,2017-02-09,0.5702988103972894,0.5902164966840706
2017-02-10,BG,68.55,68.55,-0.000291672743182092,0.01335624400728749,-0.0009288416779167755,-0.02183793160883766,-0.4744114562660518,0.009642278451633344,0.3491700680570535,2.0488289571815033,-0.13678145688859586,1.832762639648033,3.7236292450231585,4,10,6,2,2017,2017-02-10,0.2285085110666524,0.9517654307840498
2017-02-13,BG,68.46,68.46,-0.0013129102844638973,0.01313764956281616,-0.0017860159870509073,-0.09993494484583167,-0.1490774790355627,0.1566039307913761,0.27841909269538145,1.5840219519823109,-0.17578384615888426,1.7723851361060614,3.661240644841175,0,13,7,2,2017,2017-02-13,0.0886239612263277,0.9992993054700524
2017-02-14,BG,68.29,68.29,-0.002483201869704743,0.01292805670039639,0.07331472320456286,-0.19207851011580146,-0.13242594925346304,0.6047256637214421,0.24450206802664157,1.5068265580065616,-0.23564512356336487,1.7925634917278734,3.77247014214359,1,14,7,2,2017,2017-02-14,0.33010097009190364,0.9669267961935966
2017-02-15,BG,75.14,75.14,0.10030751208083166,0.022063353231394484,0.0013109197784485862,4.546340305974056,0.9603141180437408,0.7351237809153554,0.6660780509397165,1.4015137742442498,0.37664800892968925,2.0059649456266126,3.7141638991328874,2,15,7,2,2017,2017-02-15,6.385158973575331e-06,0.999999770977034
2017-02-16,BG,75.37,75.37,0.003060952887942614,0.02169862652330502,0.01392442502731772,0.1410666654248854,0.9268366441512325,0.6236241322824633,0.6579413716867745,1.4228698814755003,0.8638193854634135,2.1614360221579436,3.611852276389354,3,16,7,2,2017,2017-02-16,0.07795987133825426,0.9999983081548184
2017-02-17,BG,77.78,77.78,0.03197558710362203,0.02195712027275399,0.0036516706810636643,1.4562741701287527,1.4293708266231133,0.8758233010015015,0.8782189517577401,1.7028015482118222,1.3782258023703493,2.299211956953917,3.4313807465608033,4,17,7,2,2017,2017-02-17,0.12546028828208325,0.9999860840255244
2017-02-21,BG,78.44,78.44,0.008485471843661552,0.021608270880896896,0.005574852588341762,0.3926955511818975,1.5573213929942005,0.9520151706352429,0.9325817069922944,1.539706585865377,1.7673336231225683,2.4104310786264405,3.2804680759308487,1,21,8,2,2017,2017-02-21,0.17739658048419554,0.9999582281019136
2017-02-22,BG,79.44,79.44,0.012748597654258065,0.021305444668374238,0.0034055792053167724,0.5983727564805094,1.6323189927686088,1.0615191253360294,1.0095794413306118,1.7692683240365998,2.0702926164357214,2.4985053624498277,3.140740509693026,2,22,8,2,2017,2017-02-22,0.23327426551560443,0.9997721441063664
2017-02-23,BG,80.05,80.05,0.007678751258811678,0.020960746394360238,0.005631484705641631,0.3663395908877437,1.7199773731315853,1.0912362732487666,1.0567457848099613,1.8459875891529371,2.284824048519649,2.5649299268907324,3.0208731754753475,3,23,8,2,2017,2017-02-23,0.28217606588986566,0.9992284737940996
2017-02-24,BG,81.05,81.05,0.012492192379762734,0.02066220179120797,0.001974828631972146,0.6045915389848879,1.7392080429314085,1.212108395771717,1.189031541439872,1.7973269867210055,2.4461709667779594,2.6181478054612635,2.9137361427972035,4,24,8,2,2017,2017-02-24,0.317893194088506,0.996961995326343
