date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,date,cp_rl_21,cp_score_21
2017-02-02,JPM,84.59,84.59,-0.004237786933490306,0.011496880195218677,0.1677646530254534,-0.36860320900384064,-0.5744449306874954,2.4818213887520666,2.388395917156155,2.5940696308562763,0.9961184339247643,2.5714622379808425,2.980157118870322,3,2,5,2,2017,2017-02-02,0.5392496035886676,0.6708891126422596
2017-02-03,JPM,87.18,87.18,0.030618276392008648,0.012481277164120844,-0.02373600879542771,2.4531364851046744,0.054315694813322386,2.719018357709037,2.500833503376313,2.4872454478149777,1.0993049011779912,2.71250448321043,3.14327603736357,4,3,5,2,2017,2017-02-03,2.0648298523271013e-05,0.8627585154607449
2017-02-06,JPM,86.77,86.77,-0.004702913512273588,0.012336511860644023,-0.002942440949013002,-0.38121906462691746,0.13557771756068418,2.7465656069451096,2.2295984874379933,2.565977054633186,1.194450746115494,2.8891267151879036,3.353551761345879,0,6,6,2,2017,2017-02-06,0.09471703616145347,0.7667951773243191
2017-02-07,JPM,86.72,86.72,-0.0005762360262763222,0.012140892033594657,-0.04547193711634043,-0.04746241253787932,0.1252238306275498,2.9036486474081284,2.289029195135817,2.7695713875477583,1.3173943665370726,3.1433728594849044,3.6517666501714396,1,7,6,2,2017,2017-02-07,0.667936656657849,0.639260483287204
2017-02-08,JPM,85.96,85.96,-0.008763837638376404,0.012091227780759104,0.07515443345239482,-0.7248095724672716,-0.046071901921921864,2.3976869010711903,2.247173465195636,2.758836341452434,1.3927422033715091,3.376633880476072,3.93557490065387,2,8,6,2,2017,2017-02-08,0.7270671604330763,0.6412813884307976
2017-02-09,JPM,87.2,87.2,0.014425314099581366,0.012115884721090197,-0.011924992315135993,1.190611699570823,0.16045802127719908,2.5495337275506,2.4689937980005956,2.9667456385620787,1.5793992913142405,3.710057099692106,4.302180766686713,3,9,6,2,2017,2017-02-09,0.7623259486007941,0.736601864789723
2017-02-10,JPM,87.0,87.0,-0.002293577981651418,0.011939603099899955,0.06974104125973368,-0.1920983438444982,-0.01679082476421287,1.980773897776076,2.455243304317269,3.373219572263373,1.7177909993270872,3.94842370286616,4.551653486707965,4,10,6,2,2017,2017-02-10,0.8111630398417541,0.8088520260146828
2017-02-13,JPM,88.15,88.15,0.013218390804597746,0.011920467760046913,0.0845285128203241,1.1088818887544833,0.40543540816894247,1.5857039533808648,2.6120480718201944,2.8182938568498765,1.8672233113576413,4.058923240604999,4.625799232356287,0,13,7,2,2017,2017-02-13,0.8704849519207213,0.8509819559613898
2017-02-14,JPM,89.56,89.56,0.015995462280204098,0.011983904288072007,0.060453929834653086,1.3347454966012147,0.6006741693690788,1.7642949970973958,2.696653161880313,2.811604994409275,2.0966821512449965,4.180961949567352,4.683647894552345,1,14,7,2,2017,2017-02-14,0.9216627124746158,0.9104830164366642
2017-02-15,JPM,90.59,90.59,0.011500669941938435,0.011893418475756342,-0.0035080358288021598,0.9669776578854524,1.5460013098176015,1.4761858300009019,2.836135240560645,2.867725077864335,2.297353694681284,4.183366416592605,4.596483233153217,2,15,7,2,2017,2017-02-15,0.9999999977878098,0.9644109227583996
2017-02-16,JPM,90.53,90.53,-0.0006623247599073512,0.011714313674235022,-0.017820160653754663,-0.05653978357811072,1.4624800597886298,1.513785671900703,2.8439311256211415,3.043639462098262,2.4555296591423152,4.193262546095384,4.533239889887909,3,16,7,2,2017,2017-02-16,0.8110939660708061,0.755947298932918
2017-02-17,JPM,90.23,90.23,-0.003313818623660647,0.01157262367137041,0.04705562480358694,-0.2863498129519864,1.568724774272212,1.8046109588529504,2.834110501911159,3.051187122137607,2.616872241313798,4.291162772630506,4.58022908110547,4,17,7,2,2017,2017-02-17,0.5749062055027219,0.9111715738915273
2017-02-21,JPM,91.01,91.01,0.008644574975063657,0.011433202096801945,0.003027002218796503,0.7560939535461975,1.67435970314484,1.8346999540659905,2.9755216199933328,3.0516693151772714,2.78554181090742,4.360072081861642,4.587220193476054,1,21,8,2,2017,2017-02-21,0.14295438565074767,0.7202434286088719
2017-02-22,JPM,91.06,91.06,0.0005493901769035858,0.011251359177557381,0.004303929360637391,0.04882878310377217,1.7029243712058026,1.9236634487887883,3.039605286319802,3.4857800419592166,2.951547678026795,4.456239859382538,4.627657346900103,2,22,8,2,2017,2017-02-22,0.18981811471567225,0.8273063499969373
2017-02-23,JPM,91.13,91.13,0.0007687239182956329,0.011070857864289565,-0.04995133173759862,0.06943670740957193,1.491355430771332,1.9071431257244078,3.1028076946240675,3.5464185405915236,3.0991106008030256,4.546674246877005,4.66569858250195,3,23,8,2,2017,2017-02-23,0.1083347071087439,0.9403309328801004
