date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,date,cp_rl_21,cp_score_21
2017-02-16,SCCO,37.98,37.98,-0.008355091383811963,0.018220092316312855,-0.06190177592074611,-0.45856471189948167,0.6974492431315259,1.2034090190486162,2.187602548039179,1.9575278557442213,1.6814516249561708,2.4153087785300937,3.165679441205572,3,16,7,2,2017,2017-02-16,0.5552626781747444,0.6860941567037867
2017-02-17,SCCO,37.3,37.3,-0.017904160084254883,0.01831151472673842,0.06640474658059281,-0.9777541809859825,0.48199765383553245,1.187446714042927,2.01129520033456,1.96268742649299,1.5719450545032212,2.3698323836672257,3.1428668110308418,4,17,7,2,2017,2017-02-17,0.61280641341519,0.6908157026894638
2017-02-21,SCCO,38.02,38.02,0.0193029490616623,0.018262588799553222,-0.05080580107384634,1.0569667462553025,0.6669617807501459,1.3806114459649168,2.252449391790114,1.8048286853371738,1.5159697102876566,2.339846866081877,3.1234988607951655,1,21,8,2,2017,2017-02-21,0.6668172234132839,0.6997836149485204
2017-02-22,SCCO,37.46,37.46,-0.014729089952656538,0.018239539707468614,-0.05624033737823759,-0.8075362749765752,0.24110461623824514,1.2551021461413217,2.072570437714402,1.863839332903362,1.4325614188050202,2.3057010686214436,3.1106988257232566,2,22,8,2,2017,2017-02-22,0.7490142059842516,0.7377930190729385
2017-02-23,SCCO,36.85,36.85,-0.016284036305392435,0.018248566485994093,-0.05245918150714705,-0.8923460545731388,-0.34355064626244974,1.0488732277158521,1.9609174232399258,1.7763690401694148,1.318502250251107,2.2596893705750762,3.0941276813683007,3,23,8,2,2017,2017-02-23,0.9996882165660982,0.7267079797023446
2017-02-24,SCCO,36.29,36.29,-0.015196743554952596,0.018203729707370265,0.05053918714763485,-0.8348148318638126,-0.7290557151094751,0.706182406515196,2.0085307315094805,1.6736615661906225,1.1743809039704356,2.1912542199356233,3.0571022651706548,4,24,8,2,2017,2017-02-24,0.8174214750956518,0.664668082710097
2017-02-27,SCCO,36.82,36.82,0.01460457426288242,0.018063585380026833,-0.015154163616123352,0.8085091611453232,-0.3194220348182751,0.707276275699871,2.0497274301052264,1.7259772508052706,1.0786056505409876,2.1328392062479358,3.017457005421876,0,27,9,2,2017,2017-02-27,0.3815709851153853,0.6208218099511043
2017-02-28,SCCO,36.66,36.66,-0.004345464421510181,0.017797605804349567,0.12261663867078133,-0.24416005553107545,-0.5677607847640798,0.644689045717694,2.017168164844316,1.8806202640818879,0.9825646204864544,2.0731336445320756,2.9773273418578996,1,28,9,2,2017,2017-02-28,0.4291930616054627,0.6279175441158251
2017-03-01,SCCO,37.93,37.93,0.03464266230223689,0.01849021332008094,-0.09610782368697121,1.8735674760774068,-0.13229343349056322,0.9919177483603857,2.1438102392627045,1.8163640944240076,0.9789376227906672,2.0448619754051505,2.948005846870103,2,1,9,3,2017,2017-03-01,9.29439348765083e-08,0.7766416610273379
2017-03-02,SCCO,36.86,36.86,-0.028209860268916476,0.01900479828753636,0.034171554115830935,-1.4843546267690164,-0.44899318455533777,0.9312171411837671,1.96053557654265,1.4338107865912304,0.9103436987793936,2.0110164612444574,2.9382963240227795,3,2,9,3,2017,2017-03-02,2.5947302549953053e-08,0.756784607780189
2017-03-03,SCCO,37.24,37.24,0.010309278350515427,0.01875691545702038,-0.03787720520250695,0.5496254634264425,-0.40990247009664893,0.9022689478089659,2.100695825922529,1.4279498589968096,0.8700793272056282,1.9797066544852917,2.920638499574221,4,3,9,3,2017,2017-03-03,0.1418056730968605,0.7591113274473391
2017-03-06,SCCO,36.82,36.82,-0.011278195488721887,0.018596301081172426,-0.033120118139769186,-0.6064752038318171,-0.6842611347662222,0.7773807686858528,2.0250754487949654,1.2423172450171405,0.8042178255708599,1.9390919314695072,2.899537187668086,0,6,10,3,2017,2017-03-06,0.19010369556836929,0.7010930422149222
2017-03-07,SCCO,36.46,36.46,-0.00977729494839763,0.018398597268617034,-0.037562833349165534,-0.5314152381102997,-0.6109243715740774,0.6928363074751499,1.9219817625232853,1.2081942482550658,0.7208714668133855,1.8918521540295274,2.876454884434697,1,7,10,3,2017,2017-03-07,0.6138292021195324,0.6568083592466429
2017-03-08,SCCO,36.06,36.06,-0.010970927043335132,0.018222305629552592,-0.08723928009148299,-0.6020603136818586,-0.5723613454591131,0.4535749056334578,1.788893971514605,1.3505271885084318,0.6169601476610406,1.8290017199260233,2.8382056963357467,2,8,10,3,2017,2017-03-08,0.2851168909922699,0.6259189206396731
