date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,date,cp_rl_21,cp_score_21
2017-02-02,T,31.54624880782298,31.54624880782298,-0.020922491678554533,0.010663868854750246,0.010041454665967007,-1.961998216926173,-0.8752315693458212,1.4929687531476563,-0.3795560012825456,0.7174920946252024,0.49380316848924066,0.6868734141148801,0.6072828499743617,3,2,5,2,2017,2017-02-02,0.5863809981516116,0.6706584213473356
2017-02-03,T,31.599872834451137,31.599872834451137,0.001699854298202963,0.01049033678920472,-0.027659221125765854,0.16204001190431086,-0.7392737046954084,1.6114499262309288,-0.3607453080321807,0.775894413126447,0.4578393493318049,0.6855272517073435,0.6256550262116481,4,3,5,2,2017,2017-02-03,0.6209941084713273,0.6805489794988955
2017-02-06,T,31.45432190503185,31.45432190503185,-0.0046060606060605025,0.010356060873238558,0.008888683456446708,-0.44476955692324843,-0.7855500251899505,1.471302382616558,-0.4185602595334117,0.6894305190604211,0.41070038317544416,0.6770665713936224,0.6398554356259621,0,6,6,2,2017,2017-02-06,0.6860693945300043,0.6702203603239385
2017-02-07,T,31.500285356427412,31.500285356427412,0.001461276181198068,0.010187221022497613,0.013534225379551295,0.14344208081585386,-0.10368222457321102,1.565391991442946,-0.36870301169857456,0.6681860726083645,0.3747818663555175,0.6742465958925753,0.658498919882535,1,7,6,2,2017,2017-02-07,0.30927996356391996,0.6292358563511173
2017-02-08,T,31.569230533520763,31.569230533520763,0.0021887159533073852,0.010024675803886215,0.015248487868276232,0.21833284149287868,0.21874780797535504,1.5022639577437513,-0.3857538798615014,0.7818442684408309,0.3488223587028573,0.6736606592432832,0.678036056795184,2,8,6,2,2017,2017-02-08,0.34461569120240587,0.5705116851956002
2017-02-09,T,31.645836285846705,31.645836285846705,0.002426595486532346,0.009866057763590154,0.010819293962214482,0.24595391033361774,0.2709880303670497,1.4913702893149843,-0.395047330076775,0.8552965624351719,0.3334040908036137,0.6769106587285392,0.6999274467229022,3,9,6,2,2017,2017-02-09,0.3990097806886063,0.563113443082916
2017-02-10,T,31.699460312474866,31.699460312474866,0.0016945049624788044,0.009705696615547809,-0.11449997492173677,0.17458870080116998,0.426305932610044,1.3660399332125965,-0.42520114259903125,0.9266911938687803,0.32359615853663226,0.6797764902251299,0.7203725615092165,4,10,6,2,2017,2017-02-10,0.460131067127078,0.5702980917764938
2017-02-13,T,31.140238320495484,31.140238320495484,-0.0176413726437894,0.010083173831299487,0.015368869583759368,-1.7495852931770628,-0.18997910166354623,1.3940157277581031,-0.5368908091084226,0.7160494140563956,0.25655816431678524,0.6656868519191113,0.7378556910859959,0,13,7,2,2017,2017-02-13,0.4854721451971933,0.584459506719985
2017-02-14,T,31.216844072821427,31.216844072821427,0.002460024600245969,0.009927479367216245,0.057614904649392125,0.24779951780809215,-0.1126965720997587,1.4738210524065354,-0.4735122135414236,0.7098565830387746,0.20597689149197393,0.6608579370354418,0.7636934681164309,1,14,7,2,2017,2017-02-14,0.5348969314963774,0.5725202361630357
2017-02-15,T,31.500285356427412,31.500285356427412,0.009079754601226897,0.009900250818271672,0.020116099659473287,0.9171236939239472,0.0053616279994483755,1.7575840872949156,-0.18014090348749962,0.7779937018451869,0.19873996784387668,0.6858049283724746,0.8153933170934354,2,15,7,2,2017,2017-02-15,0.5945133889023979,0.5837938926426767
