date,ticker,close,srs,daily_returns,daily_vol,target_returns,norm_daily_return,norm_monthly_return,norm_quarterly_return,norm_biannual_return,norm_annual_return,macd_8_24,macd_16_48,macd_32_96,day_of_week,day_of_month,week_of_year,month_of_year,year,date,cp_rl_21,cp_score_21
2017-02-02,HSIC,63.10825167204378,63.10825167204378,0.008507444013511778,0.011579503796700821,0.0485907223599688,0.7346984951061271,0.6393331817400688,1.0492545192108687,-0.7904174592444236,0.38092146989337927,1.0570648526878932,-0.13216697951511058,-1.175179789186324,3,2,5,2,2017,2017-02-02,0.9999999999927548,0.9134206667708092
2017-02-03,HSIC,63.6719279058097,63.6719279058097,0.008931894305917343,0.011475158542080253,-0.0023624265084850687,0.7783678345848929,0.7421980285210259,0.46212697507261097,-0.04130264350304634,0.45896031607034776,1.138181463675268,-0.04602979947776446,-1.0761117525592208,4,3,5,2,2017,2017-02-03,0.7142381729496531,0.8880558256774717
2017-02-06,HSIC,63.64452697777942,63.64452697777942,-0.0004303455059632144,0.011289891717360551,0.04770137767965162,-0.03811777089956221,0.8540274903617502,0.6324154624900138,-0.20653559948966613,0.5554406879602993,1.189116363487636,0.026597886979292478,-0.9904170525943683,0,6,6,2,2017,2017-02-06,0.7611809082965793,0.8106062043754625
2017-02-07,HSIC,64.18863112009514,64.18863112009514,0.008549111261455078,0.011179842201047285,-0.012713786024564593,0.7646897968429491,0.9748200378641105,0.663666100737916,-0.09791490607196036,0.6800655682889353,1.2548419568508926,0.1061950302450384,-0.8939532241475017,1,7,6,2,2017,2017-02-07,0.9056208969942271,0.9118668001359757
2017-02-08,HSIC,64.04379764336362,64.04379764336362,-0.0022563727283814172,0.01101584071620668,0.043340850044303436,-0.20482982520451715,0.8011967271637187,0.5463985353835805,-0.04619841191544914,0.6194201724303042,1.2843941267590708,0.16914424129887926,-0.8148118455286607,2,8,6,2,2017,2017-02-08,0.6980876019412942,0.7321708575579509
2017-02-09,HSIC,64.529189425747,64.529189425747,0.007579059959660128,0.010890605013672101,0.007719362316900059,0.6959264384435347,0.8568036037014981,0.5329497729808981,-0.06742125610619719,0.29889987130519424,1.3275592518116093,0.2359855501592536,-0.7312622796827519,3,9,6,2,2017,2017-02-09,0.30999254830026435,0.8090275508949399
2017-02-10,HSIC,64.61530662812791,64.61530662812791,0.0013345464765213144,0.010710665105275465,0.0014248413686552255,0.1245997763354577,0.944051327960967,0.5638000482932095,-0.11870939054562742,0.266678058506107,1.3526608003986642,0.29420671663064557,-0.6552258957618123,4,10,6,2,2017,2017-02-10,0.3576427181162103,0.8794549673691929
2017-02-13,HSIC,64.6309603868698,64.6309603868698,0.00024226084435352568,0.0105363563171024,0.05576398527225965,0.02299284848219235,1.0518254731444108,0.8054614427234701,-0.01788593650492607,0.23013896538751957,1.359331572310154,0.34328750087040916,-0.5871985149397897,0,13,7,2,2017,2017-02-13,0.18380400987142292,0.9519028564099428
2017-02-14,HSIC,65.23377688911785,65.23377688911785,0.009327054690812187,0.010456113907801856,0.04518914714061523,0.8920192313372544,0.9972393208540493,0.7675447089023345,0.11555605138778612,0.17828897760900553,1.3834444945231907,0.396783318700273,-0.513049727699776,1,14,7,2,2017,2017-02-14,0.47528290819629826,0.9477544607927764
2017-02-15,HSIC,65.72307917537299,65.72307917537299,0.007500750525097466,0.010334177977759316,-0.023598249996666106,0.7258197547245842,1.2128664429482503,0.7778453704420735,0.2662347961367668,0.1445782927232655,1.4129064313975246,0.45017025745229994,-0.4385395198346348,2,15,7,2,2017,2017-02-15,0.5223722508544073,0.9476723340619134
2017-02-16,HSIC,65.4686459009386,65.4686459009386,-0.0038712926665451786,0.010217564674780872,0.031701853817624366,-0.37888604474414084,1.011083520319323,0.7227085971475823,0.3160242701827732,0.1417907186628275,1.4101525037547564,0.48985545779164896,-0.37853755786067983,3,16,7,2,2017,2017-02-16,0.5690443355409551,0.9536840903875138
2017-02-17,HSIC,65.80528587388216,65.80528587388216,0.00514200298953682,0.010066662836017934,0.18239622775837955,0.5107951933324947,1.4265528963178802,0.6987926746503259,0.3684867328244793,0.0703911295684883,1.4122491898075098,0.5286327819494417,-0.3202093460411368,4,17,7,2,2017,2017-02-17,0.6473250310858522,0.9756705705850056
2017-02-21,HSIC,67.72334692158402,67.72334692158402,0.02914752245553487,0.011043495655556275,-0.01219865559797247,2.6393384273094704,2.0288802403160124,1.0138203040645297,0.5861764406464507,0.20705162773920704,1.4720794260082564,0.5839204363269116,-0.23918397132351937,1,21,8,2,2017,2017-02-21,1.8999232471474314e-05,0.9451878366914236
2017-02-22,HSIC,67.57851735927079,67.57851735927079,-0.0021385470284115415,0.010896994104070462,-0.024109271228374463,-0.19625109530092422,2.2287794422197598,1.1549941193524502,0.5112129055953801,0.21030169841893542,1.494469056716987,0.6257170384342848,-0.17354924970682553,2,22,8,2,2017,2017-02-22,0.0896110786811675,0.9105207888536322
2017-02-23,HSIC,67.29667924238782,67.29667924238782,-0.0041705282669138866,0.010786260403102715,0.05469256634437715,-0.3866519174443643,1.9338928661985115,1.8375741832201609,0.5876718576071301,0.146963070497095,1.5108084182766035,0.6668020163736296,-0.12264957037040736,3,23,8,2,2017,2017-02-23,0.1414701572046047,0.9198801666958472
2017-02-24,HSIC,67.92690058708446,67.92690058708446,0.009364820846905708,0.010681245789591925,0.00033952264237478073,0.8767536138931495,1.687525542540504,1.5897232240667072,0.7149161143667518,0.14556864414016452,1.517119321748877,0.7002347635078507,-0.06965614470579666,4,24,8,2,2017,2017-02-24,0.1892393110240601,0.8749602277219317
2017-02-27,HSIC,67.93081109095621,67.93081109095621,5.7569296375348245e-05,0.010514881641296553,-0.06835318720551524,0.005475030374973349,1.8665131726492972,1.6121014990617526,0.6701263306746412,0.21491983674266696,1.5094073524092617,0.727788818653032,-0.02327721828278775,0,27,9,2,2017,2017-02-27,0.23612129597365,0.9507009999607938
2017-02-28,HSIC,67.15576018394634,67.15576018394634,-0.011409416354121182,0.010640699857814894,0.015183300075667032,-1.0722430391401103,1.5299012161824161,1.596134969295045,0.4202547800317471,0.21862709046396625,1.4715382591194879,0.7461579818307623,0.011558032455718185,1,28,9,2,2017,2017-02-28,0.2843077877078525,0.9834620575940002
2017-03-01,HSIC,67.32799458870817,67.32799458870817,0.002564700396362918,0.010465137091600282,-0.0339467416382214,0.24507088382257736,1.801753614708232,1.6416606078090183,0.4032954801200799,0.0650901322325155,1.4374821899988703,0.7632393019781918,0.04490401734309159,2,1,9,3,2017,2017-03-01,0.33257365703391273,0.9633423162750728
