,identifier,time,returns,position,captured_returns,daily_vol,captured_returns_0_5_bps,captured_returns_1_0_bps,captured_returns_1_5_bps,captured_returns_2_0_bps,captured_returns_2_5_bps,captured_returns_3_0_bps
0,ADM,2023-01-03,-0.1305000319348506,-0.25954914,0.03387117118005098,0.017553204714594,0.03387117118005098,0.03387117118005098,0.03387117118005098,0.03387117118005098,0.03387117118005098,0.03387117118005098
1,ADM,2023-01-04,-0.0855406333602248,-0.26502132,0.022670091922416372,0.0184127028832223,0.02266990623364755,0.02266972054487873,0.022669534856109907,0.022669349167341087,0.022669163478572264,0.022668977789803445
2,ADM,2023-01-05,0.0692381822115801,-0.14105825,-0.009766616903305202,0.0185787169615439,-0.009769830041300453,-0.009773043179295702,-0.009776256317290953,-0.009779469455286204,-0.009782682593281454,-0.009785895731276703
3,ADM,2023-01-06,-0.0226901643871698,-0.2632475,0.005973128821003356,0.0187345902889474,0.005970077254176724,0.005967025687350093,0.0059639741205234605,0.005960922553696829,0.005957870986870197,0.005954819420043566
4,ADM,2023-01-09,0.0344031301747591,0.15183437,0.00522357755158627,0.018445691492238,0.005213049898286506,0.005202522244986742,0.005191994591686978,0.005181466938387214,0.0051709392850874504,0.005160411631787687
5,ADM,2023-01-10,0.0179928886827299,0.020907467,0.00037618573052798496,0.0182706065006963,0.0003728373881048588,0.0003694890456817326,0.00036614070325860645,0.0003627923608354803,0.0003594440184123541,0.00035609567598922793
6,ADM,2023-01-11,0.0286489269316689,0.062144656,0.001780377701325697,0.0180107092718716,0.0017792881688473612,0.0017781986363690253,0.0017771091038906895,0.0017760195714123536,0.0017749300389340178,0.001773840506455682
7,ADM,2023-01-12,0.0409090204324419,-0.014239067,-0.0005825062915042785,0.0177967329482737,-0.0005845144747352384,-0.0005865226579661984,-0.0005885308411971582,-0.0005905390244281181,-0.0005925472076590781,-0.000594555390890038
8,ADM,2023-01-13,-0.0125163556083182,-0.121016644,0.0015146873500958191,0.0176494535994396,0.001511825882530584,0.001508964414965349,0.0015061029474001141,0.001503241479834879,0.001500380012269644,0.001497518544704409
9,ADM,2023-01-17,-0.1272488376604885,-0.013308743,0.0016935220793722016,0.0173651194492147,0.00169064469581091,0.0016877673122496185,0.0016848899286883267,0.0016820125451270352,0.0016791351615657436,0.001676257778004452
10,ADM,2023-01-18,0.0126544370697257,0.1430681,0.0018104463311843884,0.0181551427202125,0.001806361142645224,0.0018022759541060597,0.0017981907655668953,0.001794105577027731,0.0017900203884885666,0.0017859351999494023
11,ADM,2023-01-19,-0.0231234399579988,-0.0129466215,0.00029937042525772706,0.0178827939404205,0.0002953052857709203,0.00029124014628411363,0.0002871750067973069,0.00028310986731050014,0.0002790447278236934,0.0002749795883368867
12,ADM,2023-01-20,-0.0168846587414956,0.10256977,-0.0017318555018904164,0.0176087175224099,-0.0017349495727368679,-0.0017380436435833195,-0.001741137714429771,-0.0017442317852762227,-0.0017473258561226741,-0.0017504199269691256
13,ADM,2023-01-23,0.0612104307782585,0.08296363,0.0050782395653259475,0.0173251718510804,0.005077749948098247,0.005077260330870546,0.005076770713642847,0.005076281096415146,0.0050757914791874454,0.005075301861959745
14,ADM,2023-01-24,-0.008456485468278,-0.13641775,0.0011536146912635888,0.0173701835757663,0.0011476418242719337,0.0011416689572802785,0.0011356960902886234,0.0011297232232969682,0.0011237503563053131,0.0011177774893136579
15,ADM,2023-01-25,-0.0288711781893978,0.07600674,-0.0021944041437103492,0.0170839579255317,-0.002200216562041104,-0.0022060289803718584,-0.002211841398702613,-0.0022176538170333676,-0.002223466235364122,-0.0022292786536948768
16,ADM,2023-01-26,-0.0559523339105042,0.16787317,-0.009392895883584204,0.0168413752853507,-0.009395503313753965,-0.009398110743923726,-0.009400718174093489,-0.00940332560426325,-0.00940593303443301,-0.009408540464602771
17,ADM,2023-01-27,-0.0621108169992775,0.18519819,-0.011502810752786703,0.0167359156097225,-0.011503329514607044,-0.011503848276427385,-0.011504367038247726,-0.011504885800068067,-0.011505404561888408,-0.011505923323708747
18,ADM,2023-01-30,0.027577869130348,0.06765957,0.0018659068156016696,0.0166630449946424,0.001862597048213425,0.00185928728082518,0.0018559775134369353,0.0018526677460486906,0.0018493579786604457,0.001846048211272201
19,ADM,2023-01-31,0.0239885111228834,0.09366013,0.0022467670965872614,0.0164818996919798,0.002246000703226511,0.0022452343098657603,0.00224446791650501,0.002243701523144259,0.0022429351297835087,0.0022421687364227584
20,ADM,2023-02-01,-0.0491956339417257,0.0016956832,-8.342021126689619e-05,0.0162805559844673,-8.605578201916103e-05,-8.869135277142586e-05,-9.132692352369071e-05,-9.396249427595555e-05,-9.659806502822038e-05,-9.923363578048523e-05
21,ADM,2023-02-02,-0.0014235488917884,0.13934536,-0.00019836493676484958,0.0161285748877783,-0.00020239758323539322,-0.00020643022970593688,-0.0002104628761764805,-0.00021449552264702417,-0.0002185281691175678,-0.00022256081558811143
22,ADM,2023-02-03,0.0135115753899472,-0.03501322,-0.00047308377794653863,0.0158656361076715,-0.0004782082753604625,-0.0004833327727743864,-0.0004884572701883103,-0.0004935817676022342,-0.0004987062650161581,-0.000503830762430082
23,ADM,2023-02-06,0.0048798873232183,0.03011655,0.00014696537361092812,0.0156358051994266,0.00014501272116263346,0.00014306006871433883,0.00014110741626604417,0.00013915476381774953,0.00013720211136945487,0.00013524945892116023
24,ADM,2023-02-07,-0.0524952795463904,0.030222522,-0.0015865397459658892,0.0153882750815145,-0.0015865576376326014,-0.0015865755292993136,-0.0015865934209660258,-0.001586611312632738,-0.0015866292042994504,-0.0015866470959661626
