,identifier,time,returns,position,captured_returns,daily_vol,captured_returns_0_5_bps,captured_returns_1_0_bps,captured_returns_1_5_bps,captured_returns_2_0_bps,captured_returns_2_5_bps,captured_returns_3_0_bps
0,ADM,2023-01-03,-0.1305000319348506,0.060875233,-0.00794421988483392,0.017553204714594,-0.00794421988483392,-0.00794421988483392,-0.00794421988483392,-0.00794421988483392,-0.00794421988483392,-0.00794421988483392
1,ADM,2023-01-04,-0.0855406333602248,0.061042216,-0.005221589790560829,0.0184127028832223,-0.0052216619903469545,-0.00522173419013308,-0.005221806389919205,-0.005221878589705331,-0.005221950789491457,-0.005222022989277582
2,ADM,2023-01-05,0.0692381822115801,0.06108419,0.004229358175057162,0.0185787169615439,0.004229345246582401,0.00422933231810764,0.0042293193896328785,0.004229306461158117,0.004229293532683357,0.004229280604208596
3,ADM,2023-01-06,-0.0226901643871698,0.058724355,-0.0013324652674044078,0.0187345902889474,-0.001332537702703874,-0.0013326101380033402,-0.0013326825733028065,-0.0013327550086022727,-0.0013328274439017391,-0.0013328998792012053
4,ADM,2023-01-09,0.0344031301747591,0.061012074,0.0020990063361402238,0.018445691492238,0.0020989245454817646,0.002098842754823306,0.0020987609641648468,0.002098679173506388,0.002098597382847929,0.0020985155921894702
5,ADM,2023-01-10,0.0179928886827299,0.060329914,0.0010855094285143231,0.0182706065006963,0.001085506763997248,0.001085504099480173,0.0010855014349630979,0.001085498770446023,0.001085496105928948,0.0010854934414118729
6,ADM,2023-01-11,0.0286489269316689,0.06019262,0.0017244539297785926,0.0180107092718716,0.0017244350194356368,0.0017244161090926807,0.001724397198749725,0.001724378288406769,0.001724359378063813,0.0017243404677208573
7,ADM,2023-01-12,0.0409090204324419,0.059133213,0.0024190818194015523,0.0177967329482737,0.002419072679542712,0.0024190635396838713,0.002419054399825031,0.002419045259966191,0.00241903612010735,0.00241902698024851
8,ADM,2023-01-13,-0.0125163556083182,0.05882621,-0.000736289786478626,0.0176494535994396,-0.0007362946681535949,-0.0007362995498285638,-0.0007363044315035327,-0.0007363093131785015,-0.0007363141948534703,-0.0007363190765284392
9,ADM,2023-01-17,-0.1272488376604885,0.06052018,-0.007701122505251069,0.0173651194492147,-0.00770119437746462,-0.007701266249678172,-0.0077013381218917236,-0.007701409994105276,-0.007701481866318827,-0.007701553738532379
10,ADM,2023-01-18,0.0126544370697257,0.061070085,0.0007728075420571552,0.0181551427202125,0.000772750201066352,0.000772692860075549,0.0007726355190847459,0.0007725781780939429,0.0007725208371031398,0.0007724634961123367
11,ADM,2023-01-19,-0.0231234399579988,0.061061647,-0.0014119553232691947,0.0178827939404205,-0.0014119793039444066,-0.0014120032846196185,-0.0014120272652948303,-0.0014120512459700422,-0.001412075226645254,-0.0014120992073204661
12,ADM,2023-01-20,-0.0168846587414956,0.061060354,-0.0010309832418426551,0.0176087175224099,-0.0010310083166941795,-0.001031033391545704,-0.0010310584663972284,-0.001031083541248753,-0.0010311086161002773,-0.001031133690951802
13,ADM,2023-01-23,0.0612104307782585,0.061066404,0.00373790089400245,0.0173251718510804,0.0037378739165431336,0.003737846939083817,0.0037378199616245004,0.003737792984165184,0.0037377660067058676,0.0037377390292465513
14,ADM,2023-01-24,-0.008456485468278,0.06086409,-0.0005146963004006573,0.0173701835757663,-0.0005147061184544656,-0.0005147159365082738,-0.0005147257545620821,-0.0005147355726158905,-0.0005147453906696988,-0.000514755208723507
15,ADM,2023-01-25,-0.0288711781893978,0.061125826,-0.0017647746170351107,0.0170839579255317,-0.0017648095910187348,-0.001764844565002359,-0.0017648795389859828,-0.001764914512969607,-0.001764949486953231,-0.0017649844609368551
16,ADM,2023-01-26,-0.0559523339105042,0.0615376,-0.003443172402208843,0.0168413752853507,-0.0034432083027465294,-0.003443244203284216,-0.0034432801038219024,-0.0034433160043595887,-0.003443351904897275,-0.003443387805434962
17,ADM,2023-01-27,-0.0621108169992775,0.06456852,-0.004010403504310687,0.0167359156097225,-0.004010499945460227,-0.004010596386609767,-0.004010692827759307,-0.004010789268908847,-0.004010885710058387,-0.004010982151207927
18,ADM,2023-01-30,0.027577869130348,0.061638765,0.0016998657955483046,0.0166630449946424,0.001699790698085301,0.0016997156006222974,0.001699640503159294,0.0016995654056962905,0.0016994903082332869,0.0016994152107702833
19,ADM,2023-01-31,0.0239885111228834,0.06123341,0.001468898306869936,0.0164818996919798,0.0014688907184987902,0.0014688831301276444,0.0014688755417564985,0.0014688679533853529,0.001468860365014207,0.0014688527766430612
20,ADM,2023-02-01,-0.0491956339417257,0.061477005,-0.00302440025751216,0.0162805559844673,-0.00302442903415696,-0.00302445781080176,-0.00302448658744656,-0.00302451536409136,-0.00302454414073616,-0.00302457291738096
21,ADM,2023-02-02,-0.0014235488917884,0.061210908,-8.713672024264164e-05,0.0161285748877783,-8.714573660281545e-05,-8.715475296298927e-05,-8.716376932316307e-05,-8.717278568333688e-05,-8.71818020435107e-05,-8.719081840368451e-05
22,ADM,2023-02-03,0.0135115753899472,0.061162278,0.0008263987309765125,0.0158656361076715,0.0008263704629881551,0.0008263421949997977,0.0008263139270114402,0.0008262856590230828,0.0008262573910347254,0.000826229123046368
23,ADM,2023-02-06,0.0048798873232183,0.061053626,0.0002979348167216671,0.0156358051994266,0.00029791132818453016,0.00029788783964739316,0.0002978643511102562,0.0002978408625731192,0.0002978173740359823,0.0002977938854988453
