date,t,cp_location,cp_location_norm,cp_score
2017-02-02,21,16.18072500218846,0.22948928561007334,0.997461991210583
2017-02-03,22,15.837463967623997,0.2934540967798097,0.9932412761926457
2017-02-06,23,15.995975066221083,0.3335249968466151,0.9862474302157374
2017-02-07,24,16.20551670255563,0.37116587130687473,0.9638871802230184
2017-02-08,25,13.811740913526235,0.5327742422130365,0.9754057258943883
2017-02-09,26,13.728491380487057,0.5843575533101402,0.9675788240606921
2017-02-10,27,14.772382998713633,0.5822674762517318,0.9800644765007201
2017-02-13,28,14.773202219983077,0.6298475133341392,0.964240125823543
2017-02-14,29,14.651034469176924,0.683284072896337,0.9397506167953871
2017-02-15,30,24.07082448600469,0.28234169114263385,0.7344238850213944
2017-02-16,31,23.502926065710447,0.3570035206804549,0.7120366286815221
2017-02-17,32,23.514564914078466,0.40406833742483494,0.7003651071446513
2017-02-21,33,23.106866971937656,0.4711015727648735,0.7009937264635033
2017-02-22,34,22.557288278815754,0.544891034342107,0.706271001222655
2017-02-23,35,22.556876741150376,0.5925296789928393,0.698410434950553
2017-02-24,36,21.98012886405363,0.6676129112355415,0.7078795026783692
2017-02-27,37,19.941297414387748,0.8123191707434406,0.7696437841537396
2017-02-28,38,37.222280436094096,0.037034264947900214,0.9999528866713182
2017-03-01,39,37.08080440425539,0.0913902664640291,0.9998790344712104
2017-03-02,40,37.09448849120293,0.13835769089509853,0.9994764716807328
2017-03-03,41,40.47637626582199,0.024934463532286174,0.9985639862052373
2017-03-06,42,35.062723442358546,0.3303465027448311,0.9979876595263352
2017-03-07,43,34.94626176650643,0.3835113444520747,0.9949744993456334
2017-03-08,44,34.78074562580395,0.43901211305695464,0.9873343823937929
2017-03-09,45,34.65518007919853,0.4926104724191176,0.9704905452947437
2017-03-10,46,34.586764598637096,0.5434874000649002,0.9427972304785274
2017-03-13,47,34.464156304508016,0.5969449378805707,0.8929413824908752
2017-03-14,48,34.381490510347696,0.6485004518882049,0.8324211846677819
2017-03-15,49,41.06347839417424,0.3779296002774172,0.9999467574642519
2017-03-16,50,41.03287476833897,0.42700596341242997,0.9999912868217741
2017-03-17,51,40.937810030029574,0.47915190333192503,0.9999915857925049
2017-03-20,52,38.905276136927924,0.6235582791939084,0.9999997291173575
2017-03-21,53,38.89743403995364,0.6715507600022077,0.999999158617316
2017-03-22,54,38.85442724469275,0.7212177502527262,0.9999989086989398
2017-03-23,55,38.80689096482108,0.7711004302466152,0.9999998090680556
2017-03-24,56,38.79717085550513,0.8191823402140415,0.9999999654190456
2017-03-27,57,38.79830336787567,0.8667474586725872,0.9999999290334184
2017-03-28,58,38.84517744840504,0.9121344072188077,0.9999999854426148
2017-03-29,59,38.90260514338339,0.957018802696029,0.9999999854582076
2017-03-30,60,51.41506518816829,0.4088064196110337,0.9708491050921012
2017-03-31,61,51.8567703157318,0.4353918897270571,0.9697759675574774
2017-04-03,62,51.51682396375034,0.4991988588690314,0.9400681208981713
2017-04-04,63,51.96160223069268,0.5256379890146344,0.8836213942255493
2017-04-05,64,56.056636243823604,0.37825541696078074,0.7491114107074102
2017-04-06,65,56.03644587310994,0.42683591080428857,0.6827524667087925
2017-04-07,66,51.43887357554921,0.6933869725928948,0.8309869835647193
2017-04-10,67,51.328700062937514,0.7462523779553565,0.7640190081365085
2017-04-11,68,58.59371010944635,0.44791856621684056,0.7797306243296024
2017-04-12,69,63.42288585700528,0.2655768639521297,0.6710248015686568
2017-04-13,70,62.54213562003627,0.35513639904589195,0.6163530375274398
2017-04-17,71,70.99999479452599,2.4787971480712995e-07,0.9667684336999693
2017-04-18,72,68.84533433289255,0.15022217462416437,0.940549960822552
2017-04-19,73,68.02913431220749,0.23670788989488148,0.857903749507183
2017-04-20,74,68.02602043109493,0.28447521756690786,0.7927772384573345
2017-04-21,75,68.05739363141558,0.3306003032659248,0.8402198233256851
2017-04-24,76,68.20611721833086,0.3711372753175781,0.9839489001252625
2017-04-25,77,68.10464695473532,0.42358824025069924,0.9665267382812653
2017-04-26,78,68.10244702169766,0.4713120465858259,0.9329785427356113
2017-04-27,79,68.05394032452682,0.5212409369272942,0.9706531310688845
2017-04-28,80,68.03755308106199,0.5696403294732387,0.9774533991237071
2017-05-01,81,68.01976375207931,0.6181064879962231,0.9411264901793195
2017-05-02,82,75.27970737462684,0.3200139345415791,0.7334663867400724
2017-05-03,83,75.2714093930779,0.3680281241391475,0.6736718075193291
2017-05-04,84,75.05215227091806,0.42608798709914014,0.6157488560808362
2017-05-05,85,75.0583381645139,0.47341246835648104,0.5868149821534128
2017-05-08,86,75.06252557331453,0.5208321155564509,0.5439297065607878
2017-05-09,87,85.71907356703284,0.06099649680796017,0.9699300615544216
2017-05-10,88,87.96785352458215,0.001530784543706973,0.9977531630607933
2017-05-11,89,87.38128896813755,0.07708147770773553,0.9905576699740307
2017-05-12,90,87.04865410014139,0.14054028094564805,0.9779967028744424
2017-05-15,91,87.03327338178102,0.18889174372471357,0.9683890779357021
2017-05-16,92,87.04855583039995,0.23578305569524055,0.9615100584184227
2017-05-17,93,87.0255796336913,0.28449620791946223,0.9491285385278558
2017-05-18,94,87.04397105003714,0.3312394738077551,0.9195580255440444
2017-05-19,95,87.01235173870694,0.38036420291871714,0.8765952062081607
2017-05-22,96,87.30020947252063,0.4142757394037793,0.8405666224592894
2017-05-23,97,87.20950610580658,0.4662139949615913,0.8789823517077864
2017-05-24,98,87.39894983496768,0.5048119126205867,0.9434129793204588
2017-05-25,99,88.67315661874568,0.49175444672639623,0.8940879895227848
