date,t,cp_location,cp_location_norm,cp_score
2017-02-02,21,9.92252195479201,0.5274989545337138,0.7062406012063545
2017-02-03,22,10.052720079989639,0.5689180914290648,0.7276364695064383
2017-02-06,23,13.019760283086795,0.47524951032920026,0.8122275533955959
2017-02-07,24,13.016818391725085,0.5230086480130912,0.7813156542828624
2017-02-08,25,17.979220997586083,0.33432280963875793,0.6312064452988173
2017-02-09,26,17.091481907858103,0.4242151472448522,0.6421661592922523
2017-02-10,27,17.991121623096504,0.428994208423976,0.6517612917822546
2017-02-13,28,17.991632507506573,0.4765889282139727,0.7005769769937994
2017-02-14,29,17.98997227258763,0.5242870346386843,0.7082869664965881
2017-02-15,30,17.970527301230607,0.572832033274733,0.7175807608315887
2017-02-16,31,17.73117145176458,0.6318489784874008,0.7812375240421447
2017-02-17,32,17.48977206958273,0.6909632347817747,0.8555967130316622
2017-02-21,33,17.381443426403585,0.7437407892188769,0.8482433645528018
2017-02-22,34,16.98741886009632,0.8101229114239847,0.9056745790054898
2017-02-23,35,14.000064822197658,0.999996913228683,0.9631866999578785
2017-02-24,36,24.813996429872155,0.5326668366727545,0.8690212684246755
2017-02-27,37,33.01935681694834,0.18955443728817437,0.7214572457588143
2017-02-28,38,29.00136904567389,0.42850623592029097,0.8223684524963651
2017-03-01,39,33.4879639202686,0.2624779085586382,0.9148394499784941
2017-03-02,40,38.02895197399688,0.09385942980967227,0.8198553901830448
2017-03-03,41,38.03437011320399,0.14122047079980996,0.7480332105506163
2017-03-06,42,38.18904246409399,0.1814741683764768,0.6867030399459666
2017-03-07,43,22.76390297558315,0.9636236678293738,0.6828661376363439
2017-03-08,44,38.456926458263894,0.2639558829398146,0.7569322165313473
2017-03-09,45,36.18772621420776,0.41963208503772587,0.7792954891333117
2017-03-10,46,36.13908632731518,0.46956731774689636,0.7968515807737232
2017-03-13,47,36.10833790642699,0.5186505758844291,0.7951610367570707
2017-03-14,48,35.87505816979419,0.577378182390753,0.8295060712649307
2017-03-15,49,38.066019501824755,0.520665738008345,0.71674584844246
2017-03-16,50,48.342295887721704,0.07893829106087123,0.7791267301287738
2017-03-17,51,44.75114645824122,0.29756445436946555,0.7228058206806023
2017-03-20,52,40.975770905185485,0.5249632902292627,0.6817101688040329
2017-03-21,53,40.991153657236,0.5718498258459048,0.7445993889914106
2017-03-22,54,40.99499543021906,0.6192859318943303,0.7589822032413136
2017-03-23,55,40.98701374639197,0.6672850596956204,0.728862266820895
2017-03-24,56,40.69707188604214,0.728710862569422,0.7334234561879143
2017-03-27,57,40.98311619121688,0.7627087527991963,0.7097797799511609
2017-03-28,58,40.98343720853862,0.8103125138791134,0.7157220067829702
2017-03-29,59,40.98540023619001,0.8578380839909518,0.7909310174800016
2017-03-30,60,53.79198544406378,0.29561974075886743,0.7235391450302114
2017-03-31,61,56.007339394686205,0.23774574311018068,0.7562179628925477
2017-04-03,62,56.30080729953488,0.2713901285935771,0.7747519881087439
2017-04-04,63,56.01167963803066,0.3327771600937782,0.7484486682096327
2017-04-05,64,56.333449837211774,0.3650738172756298,0.6790485859226181
2017-04-06,65,56.03036693627112,0.42712538398708944,0.6712814220804403
2017-04-07,66,56.018595784499226,0.475304962642894,0.6666522234374472
2017-04-10,67,49.980422534395444,0.8104560697906932,0.638510824947084
2017-04-11,68,62.87726783554578,0.24393962687877238,0.8830147645164748
2017-04-12,69,68.99999989007861,5.234351787987093e-09,0.8206406633350987
2017-04-13,70,68.05817854323622,0.09246768841732267,0.7611176573590283
2017-04-17,71,68.02183386345547,0.14181743507354905,0.7166805039642064
2017-04-18,72,65.17676262388602,0.32491606552923713,0.6654360453979518
2017-04-19,73,60.999052396878696,0.5714736953867288,0.6713204635432775
2017-04-20,74,60.985771470280284,0.6197251680818913,0.7285750788297938
2017-04-21,75,60.93311723034828,0.6698515604596057,0.7637960296698187
2017-04-24,76,60.98319821898399,0.7150857990960003,0.792466345538431
2017-04-25,77,68.02382601326659,0.42743685651111496,0.7295903933903429
2017-04-26,78,64.68289156183612,0.6341480208649469,0.7870493210306558
2017-04-27,79,68.11259752177824,0.518447737058179,0.8898234053297445
2017-04-28,80,75.20920064165676,0.22813330277824934,0.8619203810676732
2017-05-01,81,75.13864950382333,0.2791119283893652,0.8333119705070589
2017-05-02,82,76.11424490894908,0.2802740519548059,0.9633343224314611
2017-05-03,83,76.02470736338638,0.332156792219696,0.9705571311549417
2017-05-04,84,76.07851154436547,0.3772137359825967,0.9550088846745345
2017-05-05,85,76.07971038000437,0.424775696190268,0.9569566853983995
2017-05-08,86,74.06343903992752,0.5684076647653564,0.8316326515119244
2017-05-09,87,73.68943366370321,0.6338364922046089,0.7835490721059403
2017-05-10,88,80.18940603182455,0.371933046103593,0.7165094859561094
2017-05-11,89,85.11469491794696,0.1850145277168113,0.9763657504338713
2017-05-12,90,85.15523369045805,0.23070315759723586,0.9877771089141889
2017-05-15,91,80.19292605361457,0.5146225688754966,0.7584247460478373
2017-05-16,92,80.10327802430145,0.5665105702713598,0.8042906670741654
2017-05-17,93,79.98452874017947,0.6197843457057395,0.8523441042677462
2017-05-18,94,84.01842718311723,0.4753129912801321,0.9768118948641936
2017-05-19,95,84.02572571992391,0.5225844895274327,0.9138983512931285
2017-05-22,96,84.01527894630767,0.5707010025567774,0.9417011906540673
2017-05-23,97,84.01999987753132,0.61809524392708,0.9682474904592773
2017-05-24,98,83.99379579845173,0.666962104835632,0.9872996870557149
2017-05-25,99,84.07763429104897,0.7105888432833826,0.8423259500076917
