date,t,cp_location,cp_location_norm,cp_score
2017-02-02,21,10.532451072116983,0.4984547108515723,0.7297871497584163
2017-02-03,22,21.999967922230773,1.5275128203164796e-06,0.9940477595264532
2017-02-06,23,17.6731239711078,0.253660763280581,0.9656473813496683
2017-02-07,24,20.033583935661174,0.188876955444706,0.9603371485428897
2017-02-08,25,19.945241315525525,0.2407027944987845,0.9760714812960819
2017-02-09,26,19.934582176526895,0.28882942016538593,0.9496445016894147
2017-02-10,27,19.93126612828714,0.33660637484346945,0.9143190534181068
2017-02-13,28,13.388509546410585,0.695785259694734,0.8106845651920529
2017-02-14,29,12.47301935393424,0.7869990783840838,0.8650207902812257
2017-02-15,30,19.875956802638648,0.48209729511244537,0.8803709980143015
2017-02-16,31,18.945399545138898,0.574028593088624,0.8205242945923548
2017-02-17,32,17.80068411443954,0.6761578993124028,0.7447066002394263
2017-02-21,33,22.9493450643802,0.47860261598189524,0.9880808117464953
2017-02-22,34,22.91795523346821,0.5277164174538947,0.9948709073039782
2017-02-23,35,22.931004490160845,0.5747140718971027,0.9929341061899308
2017-02-24,36,22.918948958377552,0.6229071924582118,0.991332348043986
2017-02-27,37,22.995995410515825,0.6668573614040083,0.9902978734221772
2017-02-28,38,22.943448703756843,0.716978633154436,0.995539153807204
2017-03-01,39,22.93911623667901,0.764803988729571,0.9958760844784409
2017-03-02,40,22.93589281215712,0.8125765327544228,0.9978919531952918
2017-03-03,41,22.60810036374288,0.8758047445836723,0.9993165304415428
2017-03-06,42,22.58945441018409,0.9243116947531386,0.9995264382695614
2017-03-07,43,22.74615685617342,0.964468721134599,0.9998067304318565
2017-03-08,44,26.965442183975266,0.8111694198107016,0.5433533215086606
2017-03-09,45,32.49929405987318,0.5952717114346106,0.6229185928515817
2017-03-10,46,40.63951343261311,0.25526126511366154,0.8060978879393466
2017-03-13,47,44.10166232250046,0.1380160798809305,0.9479022082288229
2017-03-14,48,40.57648031414291,0.3535009374217661,0.909929507358605
2017-03-15,49,42.438670612467405,0.3124442565491712,0.9606885520031754
2017-03-16,50,45.06801142297936,0.23485659890574476,0.9868029069117863
2017-03-17,51,42.830238859791294,0.3890362447718432,0.9903367939477331
2017-03-20,52,41.95221939607962,0.4784657430438276,0.9702473117431692
2017-03-21,53,52.99999999930978,3.286767683416006e-11,0.9415514360941835
2017-03-22,54,33.79420245300974,0.9621808355709648,0.8035081341108703
2017-03-23,55,51.9988421173874,0.14291228012440965,0.9409642758840395
2017-03-24,56,51.97303242193433,0.19176036086027012,0.8816149986408316
2017-03-27,57,51.963102294032616,0.23985227171273257,0.8320747238211293
2017-03-28,58,52.01874615947661,0.2848216114534946,0.9586671360047462
2017-03-29,59,52.11405045848337,0.32790235911983956,0.9955381550681918
2017-03-30,60,52.06667111144497,0.3777775661216682,0.993283676941958
2017-03-31,61,52.04584620093906,0.426388276145759,0.9968186819333908
2017-04-03,62,52.14294350883571,0.4693836424363949,0.9965774273142679
2017-04-04,63,57.00169236836631,0.2856336967444616,0.9538995838110336
2017-04-05,64,57.00267540850806,0.33320593292818756,0.900065725660931
2017-04-06,65,57.97944718283945,0.33431203891240713,0.932407228222423
2017-04-07,66,57.99704656336078,0.38109302079234364,0.9268263063644111
2017-04-10,67,57.99088769196055,0.4290053480018785,0.8500731659437658
2017-04-11,68,49.64275629057476,0.8741544623535829,0.9293819015177955
2017-04-12,69,57.36543724628264,0.5540267977960648,0.8210688634541402
2017-04-13,70,57.971967886510626,0.5727634339756845,0.8337317207446934
2017-04-17,71,69.46760191179351,0.07297133753364246,0.6957013398837124
2017-04-18,72,62.0222174557927,0.47513250210510954,0.6331809856554407
2017-04-19,73,62.01443228710609,0.5231222720425672,0.6015419171538898
2017-04-20,74,64.00039049905197,0.47617188099752505,0.6211699917219587
2017-04-21,75,62.02752705956825,0.6177368066872262,0.7165966322283042
2017-04-24,76,66.00855460122727,0.47578311422727265,0.6745880077346722
2017-04-25,77,63.987058693109496,0.6196638717566907,0.6520028374020392
2017-04-26,78,66.01448319436959,0.57073889550621,0.6354507160298892
2017-04-27,79,59.98225192825084,0.9056070510356743,0.6830388644862868
2017-04-28,80,73.20361240147794,0.32363750469152663,0.9205702801980409
2017-05-01,81,80.99972889523082,1.2909750913487577e-05,0.8335552827974514
2017-05-02,82,71.96658325933664,0.47778174955539787,0.6769922123842935
2017-05-03,83,76.877963211723,0.29152556134652385,0.7107606226733931
2017-05-04,84,71.95801921482283,0.5734276564370082,0.7148378319066828
2017-05-05,85,76.20570547691356,0.41877592967078264,0.7155656075874175
2017-05-08,86,75.45331645888582,0.5022230257673418,0.706962431003326
2017-05-09,87,76.46034125062002,0.5018885118752372,0.6962489548066289
2017-05-10,88,71.94814641938686,0.7643739800291972,0.7340433734691241
2017-05-11,89,73.70328194496217,0.7284151454779918,0.7069682334562546
2017-05-12,90,71.97937968303101,0.8581247769985232,0.7661527107822126
2017-05-15,91,70.00044027716777,0.9999790344205824,0.7320108429406853
2017-05-16,92,86.99243141755255,0.2384556467832118,0.6361178023028512
2017-05-17,93,92.99999999370694,2.996697070384038e-10,0.9066389603880612
2017-05-18,94,92.350039354595,0.07856955454309536,0.8885740688599126
2017-05-19,95,92.33113362834983,0.1270888748404842,0.8192511441133135
2017-05-22,96,92.02811003540518,0.1891376173616582,0.7760381407926298
2017-05-23,97,92.00980848078476,0.23762816758167832,0.7089313055719817
2017-05-24,98,92.01011654662913,0.28523254539861265,0.6378462430851983
2017-05-25,99,92.01691941767993,0.3325276467771462,0.6410030410755224
