date,t,cp_location,cp_location_norm,cp_score
2017-02-02,21,6.97955901066812,0.667640047111042,0.7729244971237913
2017-02-03,22,6.987179668334959,0.7148962062697638,0.7713397376677154
2017-02-06,23,11.773298855894843,0.5346048163859598,0.6479114854961727
2017-02-07,24,6.992549107823018,0.8098786139131897,0.7511425459849779
2017-02-08,25,6.707960942289689,0.8710494789385863,0.7733073713821765
2017-02-09,26,5.000000243739965,0.999999988393335,0.748101188902341
2017-02-10,27,16.829654219637845,0.48430218001724545,0.6450633630053866
2017-02-13,28,18.305622302154816,0.461637033230723,0.5122177337179885
2017-02-14,29,28.566552307023485,0.020640366332214978,0.9271888012258596
2017-02-15,30,28.30315070869037,0.08080234720522043,0.9116245260718129
2017-02-16,31,28.119258814313078,0.13717815169937725,0.8258214929021692
2017-02-17,32,28.06536995264203,0.1873633355884748,0.7967700981987945
2017-02-21,33,28.033202217502268,0.23651418011893963,0.8097556957934295
2017-02-22,34,28.033011954068858,0.28414228790148294,0.7527734544002869
2017-02-23,35,28.06242343297661,0.3303607889058758,0.667266136292961
2017-02-24,36,28.05704284794963,0.37823605485954137,0.6688783213545093
2017-02-27,37,28.069849308639284,0.4252452710171769,0.6518542957486233
2017-02-28,38,37.99999430067466,2.7139644487306214e-07,0.9999552802661178
2017-03-01,39,39.0,0.0,0.9989871199959459
2017-03-02,40,37.22911338898101,0.13194698147709463,0.9988434510425621
2017-03-03,41,37.33671934777725,0.17444193582013107,0.9970606170531249
2017-03-06,42,37.06955644285852,0.23478302653054667,0.9971645109082026
2017-03-07,43,37.048642354544974,0.283397983116906,0.9912189787428379
2017-03-08,44,37.05268595391807,0.33082447838485374,0.9875656090031103
2017-03-09,45,37.050123771249204,0.3785655347024188,0.9739980662049308
2017-03-10,46,37.308699082787676,0.4138714722482059,0.9551069680282536
2017-03-13,47,37.280664806468565,0.46282548540625884,0.9266617485059153
2017-03-14,48,37.263122582205824,0.5112798770378179,0.882745113526835
2017-03-15,49,43.52989156914628,0.2604813538501772,0.9796471194927265
2017-03-16,50,43.167158101650266,0.32537342373093975,0.9799536374521769
2017-03-17,51,43.737472679275626,0.3458346343202083,0.9590041834945544
2017-03-20,52,42.8310865465362,0.4366149263554191,0.9807809273808165
2017-03-21,53,43.11395359897772,0.47076411433439413,0.9761164438430691
2017-03-22,54,42.93040559547235,0.5271235430727452,0.9877676977787271
2017-03-23,55,42.04675374647097,0.6168212501680491,0.9956714804854164
2017-03-24,56,42.21667703840932,0.6563487124566989,0.9972704216480975
2017-03-27,57,40.90287033775382,0.7665299839164849,0.9990992262816741
2017-03-28,58,37.00016555293347,0.9999921165269777,0.999821212089419
2017-03-29,59,38.00000054682722,0.9999999739606084,0.9999564229831206
2017-03-30,60,44.04665928588075,0.7596828911485357,0.7543443998607098
2017-03-31,61,44.3752170569769,0.7916563306201476,0.8291569512844416
2017-04-03,62,55.087791306193665,0.3291527949431588,0.9967484685724777
2017-04-04,63,54.65998817906138,0.3971434200446962,0.9979751759616943
2017-04-05,64,55.78911723097004,0.39099441757285514,0.9959969821771998
2017-04-06,65,55.72663075278982,0.4415890117719132,0.9931647163675665
2017-04-07,66,55.85258948467591,0.4832100245392424,0.9960295331048393
2017-04-10,67,54.00863059851297,0.618636638166049,0.9878947214810052
2017-04-11,68,53.99617433264612,0.6668488413025657,0.9919656951256628
2017-04-12,69,54.040231120221094,0.7123699466561384,0.9515216152871555
2017-04-13,70,54.01875321723755,0.7610117515601166,0.9716915341181465
2017-04-17,71,54.0167027776244,0.8087284391607428,0.957194668143145
2017-04-18,72,53.9722781791389,0.8584629438505287,0.9377572177420608
2017-04-19,73,66.0150848610366,0.33261500661730486,0.7229300419764871
2017-04-20,74,66.01650698465144,0.380166334064217,0.6638210859200736
2017-04-21,75,64.1756209425044,0.515446621785505,0.8463365965374436
2017-04-24,76,65.1139505160946,0.5183833087573998,0.9682281834873492
2017-04-25,77,66.30662604870606,0.5092082833949493,0.9620864332985128
2017-04-26,78,61.2284399524949,0.7986457165478618,0.999791755705496
2017-04-27,79,61.11410155794058,0.8517094496218772,0.9973692065885585
2017-04-28,80,74.98269436072057,0.23891931615616324,0.547273552273899
2017-05-01,81,72.99221656064255,0.3813230209217835,0.5898146195998519
2017-05-02,82,73.37052028954587,0.4109276052597207,0.5923533462213636
2017-05-03,83,73.30491806067377,0.46167056853934424,0.7413318330266769
2017-05-04,84,73.23211063269675,0.5127566365382502,0.656219363819269
2017-05-05,85,73.09299698468136,0.5670001435866018,0.7322670323629819
2017-05-08,86,73.04044838828484,0.6171215053197694,0.6724761229932137
2017-05-09,87,78.48031713972114,0.405699183822803,0.6857319530322039
2017-05-10,88,78.61671810633783,0.4468229473172463,0.6842058240704232
2017-05-11,89,78.38162850967082,0.5056367376347229,0.6837233673640264
2017-05-12,90,77.69430301102004,0.5859855709038077,0.7315900899073231
2017-05-15,91,79.4022728022743,0.5522727237012239,0.6550126447232938
2017-05-16,92,79.42788734881307,0.5986720310089013,0.6883992892610056
2017-05-17,93,79.83597437186033,0.6268583632447461,0.7147253101684278
2017-05-18,94,83.4337250980296,0.5031559477128763,0.664890593236347
2017-05-19,95,87.0414413365929,0.3789789839717668,0.6326036941100524
2017-05-22,96,87.03185496334032,0.4270545255552228,0.5829159520287877
2017-05-23,97,87.05268479854894,0.47368167625957436,0.6947371605734174
2017-05-24,98,87.04043698847593,0.5218839529297176,0.5931826092602575
2017-05-25,99,89.02234061166838,0.47512663753960077,0.6110098882159098
2017-05-26,100,87.04472716928062,0.61691775384378,0.5804242425835795
