date,t,cp_location,cp_location_norm,cp_score
2017-02-02,21,7.9859925045336535,0.6197146426412546,0.8589896751397428
2017-02-03,22,7.9804576228949475,0.6675972560526215,0.8257863992655652
2017-02-06,23,7.9847800809656135,0.7150104723349708,0.7829212825980734
2017-02-07,24,7.969687804650946,0.7633481997785264,0.8360848128043272
2017-02-08,25,7.758064559483108,0.8210445447865186,0.7391461187935899
2017-02-09,26,7.675446456422068,0.8725977877894253,0.8102733476193333
2017-02-10,27,7.9142778754455785,0.9088439106930677,0.8964171907336134
2017-02-13,28,7.000000000008541,0.9999999999995933,0.9050114359274835
2017-02-14,29,20.489614243668633,0.40525646458720793,0.8765768312727682
2017-02-15,30,24.311703761579622,0.2708712494485894,0.8229149322369914
2017-02-16,31,18.507417569849476,0.5948848776262154,0.7970389188236975
2017-02-17,32,18.560583639104404,0.639972207661695,0.8016647931763229
2017-02-21,33,18.821554732766103,0.6751640603444713,0.7520595122715709
2017-02-22,34,24.074446821036133,0.4726453894744698,0.9046705405524682
2017-02-23,35,24.320331754261595,0.5085556307494479,0.8972561873130314
2017-02-24,36,24.29021882754273,0.5576086272598699,0.9135841561186135
2017-02-27,37,24.213863430270116,0.6088636461776135,0.9526154897070076
2017-02-28,38,21.50776048524604,0.7853447387978078,0.9753219730166436
2017-03-01,39,18.000009038223823,0.9999995696083894,0.9159200982605382
2017-03-02,40,24.995972864005136,0.7144774826664221,0.6105621814006434
2017-03-03,41,24.972294649485484,0.7632240643102151,0.6463624918369701
2017-03-06,42,38.019899627034114,0.1895285891888517,0.7076448541934536
2017-03-07,43,38.60268578427828,0.20939591503436766,0.6273151585554956
2017-03-08,44,38.01381405569437,0.28505647353836344,0.6135949885992098
2017-03-09,45,38.323747291109086,0.3179167956614721,0.5598144068682169
2017-03-10,46,34.01029758045699,0.5709382104544289,0.5959470966578333
2017-03-13,47,33.92016400900884,0.6228493329043407,0.5943874977379454
2017-03-14,48,38.00622557496931,0.47589402023955685,0.5832132946082453
2017-03-15,49,38.00670294027291,0.5234903361774805,0.5882487438393684
2017-03-16,50,32.98219989427965,0.8103714336057308,0.5905040404169657
2017-03-17,51,42.99328403623396,0.38127218875076385,0.6504666234464257
2017-03-20,52,44.72822782410499,0.34627486551881,0.6800175526287116
2017-03-21,53,51.79929786766726,0.05717629201584459,0.8150143566186492
2017-03-22,54,51.020972778995855,0.14185843909543547,0.7949869781067483
2017-03-23,55,46.045457087604674,0.42640680535215836,0.6387886495558083
2017-03-24,56,44.738119744381436,0.5362800121723126,0.690191463517877
2017-03-27,57,44.60094475336765,0.5904312022205881,0.6826126127481366
2017-03-28,58,44.6079876664174,0.6377148730277428,0.6837519694596534
2017-03-29,59,42.9734261509673,0.7631701832872715,0.6254133331447964
2017-03-30,60,51.004502037789734,0.42835704581953643,0.5890396665572009
2017-03-31,61,46.71322457499994,0.6803226392857171,0.5660427632306272
2017-04-03,62,46.82918017848759,0.722419991500591,0.5865330214520946
2017-04-04,63,46.38261600128452,0.7913039999388325,0.6601057562558479
2017-04-05,64,53.72921117490062,0.48908518214758956,0.7211801267198337
2017-04-06,65,62.84200435588693,0.1027616973387177,0.9466430675656803
2017-04-07,66,60.97783698582328,0.2391506197227009,0.7927185799532127
2017-04-10,67,53.66587360541261,0.6349583997422569,0.8558968193316291
2017-04-11,68,53.697053089892236,0.6810927100051316,0.852972431398664
2017-04-12,69,53.983599708833,0.715066680531762,0.8878863029989922
2017-04-13,70,60.98867682736288,0.4291106272684343,0.8807443763858497
2017-04-17,71,60.98557868134344,0.47687720565031233,0.8196905662819645
2017-04-18,72,60.95510445070803,0.5259474071091416,0.8462145425721728
2017-04-19,73,52.0000121446726,0.999999421682257,0.9174083802791364
2017-04-20,74,64.43149415713171,0.4556431353746805,0.7350186885672346
2017-04-21,75,72.933163914983,0.09842076595319056,0.8354094166906914
2017-04-24,76,72.97703062820568,0.1439509224663961,0.8913383753661414
2017-04-25,77,72.97761493838625,0.1915421457911308,0.9805085772162688
2017-04-26,78,72.94256577215062,0.24083020132616118,0.9586810552036377
2017-04-27,79,72.9130650772666,0.289854043939686,0.917254723413021
2017-04-28,80,72.93934981850072,0.33622143721425163,0.9216641573742864
2017-05-01,81,72.95071893084759,0.38329909853106736,0.967498264240582
2017-05-02,82,70.75685229462022,0.5353879859704659,0.9765209630871883
2017-05-03,83,73.20014094980901,0.4666599547709995,0.9998359322547372
2017-05-04,84,69.74310378699774,0.6788998196667745,0.9989060324574447
2017-05-05,85,72.83075337857044,0.5794879343537888,0.9958994010770252
2017-05-08,86,72.761202843246,0.6304189122263811,0.9765607513116369
2017-05-09,87,73.00366329575105,0.6664922240118546,0.9609621340057798
2017-05-10,88,87.9824492738243,0.0008357488655094801,0.9569525594636734
2017-05-11,89,87.30767434609056,0.0805869359004493,0.7228680932495104
2017-05-12,90,82.27623285526383,0.3677984354636272,0.9080183150748421
2017-05-15,91,73.01630694627177,0.8563663358918205,0.7553485944191917
2017-05-16,92,82.00432817261137,0.4759843727327921,0.7585385652604164
2017-05-17,93,82.31184904962632,0.5089595690654134,0.6904006201112352
2017-05-18,94,86.000236338947,0.3809411267168093,0.5800758512781128
2017-05-19,95,86.00256044280859,0.4284495027234006,0.576976288768866
2017-05-22,96,86.00042791598287,0.476170099238911,0.5783689454602052
2017-05-23,97,85.99718389911358,0.5239436238517343,0.5892204914030574
2017-05-24,98,85.98317172808352,0.5722299177103086,0.6288309306736749
2017-05-25,99,88.99283124612876,0.47653184542244004,0.7047034653211934
